filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type,accuracy
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Essakane goldfield,"22,50,52,54,6,7,52","Abstract 
The  regional  lithological  and  structural  mapping  completed  in  the  north-eastern  part  of 
Burkina Faso indicates that the Essakane goldfield of the West African Craton is hosted 
by  meta-volcanoclastic  and  meta-sedimentary  rocks  of  the  Birimian  sequences. The 
sequences  are  dominated  by  meta-volcanoclastic  greywackes,  intercalated  meta-
conglomerate,  meta-sandstone-greywacke,  siltstone  and  shale. The  sequences  have 
primary sedimentary structures preserved as compositional layering. The  depositional  environment  of  the  sequences  is  interpreted  to  have  occurred  in  a 
shallow  marine  continental  shelf  environment  at  a  delta  front  setting. The  sequences 
where  subjected  to  several  phases  of  deformation  and  metamorphism. They  have  been 
contact metamorphosed to hornblende hornfels facies during emplacement of adamellite, 
pyroxenite-gabbro, granodiorite-tonalite plutons, and dolerite dykes. || Chapter 7: Conclusion 
The Markoye fault is a broad zone of faulting, shearing, mylonite zone, pseudotachylyte 
veins, L-tectonites, quartz iron-rich cataclasite veins and quartz-carbonate (± tourmaline) 
veins and is renamed as the Markoye Shear Zone (MSZ). The  lithologies  of  Essakane  goldfield  consist  of  metamorphosed  Birimian  volcano-
sedimentary  and  sedimentary  sequences  that  were  deposited  in  a  shallow  marine 
continental shelf at a delta front setting. These sequences have been intruded by plutonic 
rocks  that  include  granodiorite-tonalite,  pyroxenite-gabbro,  granite  (adamellite)  plutons 
and dolerite dykes. The plutons and dyke systems have contact metamorphosed the rocks 
of  the  region  to  hornblende-hornfels  facies,  but  primary  sedimentary  structures  are 
preserved as compositional layers. All the lithologies in the area have been subjected to 
several phases of local-regional deformation, with development of mylonite, schistosity, 
and L-tectonite. Two phases of deformation are recognised related to the Markoye Shear Zone (MSZ) in 
the  area. || However most of the published ages in Figure 22 imply syn-depositional emplacement. (3) In Figure 22 the ages for granite suite rocks are younger than, or, synchronous to, the 
emplacement of tonalite suite rocks. At Essakane goldfield granite xenoliths are hosted in 
tonalite, which means that the granite suite is older than the tonalite suite. Consequently the data set shows inconsistencies and this needs further investigation. 46 || However, little or 
no research has been undertaken to develop an understanding of first order crustal scale 
structures and their relationship to gold mineralization in the Essakane goldfield. This is 
the purpose of this report. || The 
pegmatite  vein  is  ±40  cm  thick,  and  it  trends  NE. It  is  a  plagioclase-tourmaline-topaz 
pegmatite with crystals greater than 10cm in size. 4.7.4 Dolerite 
A series of parallel NW-trending, mafic magnetic dolerite dykes crosscut the study area. They are composed of plagioclase, clinopyroxene and magnetite and  commonly  exhibit 
granophyric texture in thin section. The mineralogical composition is given in Figure 10. The  dykes  crosscut  greywacke-siltstone  sequences  at  the  Essakane  goldfield  and  have 
contact  metamorphosed  these  sequences  to  hornblende-hornfels  facies. || The early phase of D2 is associated with medium to high grade metamorphic conditions 
with  high  strain  along  the  MSZ  and  formation  of  the  MMZ  and  pseudotachylyte  veins 
(Fig. 2). Quartz  iron-rich  cataclasite  veins  and  buck  quartz-carbonate  (±  tourmaline) 
veins  in  quartz-chlorite  shears  crosscut  the  MMZ  and  are  interpreted  to  represent  low 
strain rates during progressive deformation on the MSZ. Quartz-chlorite shear zones are 
gold bearing at Essakane goldfield. 6.5 Relative and Absolute chronologies (Tectonic history) 
Although  absolute  dating  can  delineate  separate  stratigraphic  sequences  and  tectonic 
events based on heavy or light mineral analysis, these minerals are rarely available and 
the analyses are limited by availability of resources. Due to geological processes that are 
continuously  taking  place,  including,  erosion,  deposition  and  tectonic  events,  complete 
stratigraphic  sequences  are  rarely  available  to  define  absolute  ages,  and  therefore,  it  is 
generally  simple  to  establish  the  spatial  and  temporal  relationship  of  the  various 
geological  features  in  the  region  by  establishing  the  crosscutting  relationships. || The gold mineralization in the Essakane goldfield is related to the 
late quartz-chlorite schist of D2. 48 || However most of the published ages in Figure 22 imply syn-depositional emplacement. (3) In Figure 22 the ages for granite suite rocks are younger than, or, synchronous to, the 
emplacement of tonalite suite rocks. At Essakane goldfield granite xenoliths are hosted in 
tonalite, which means that the granite suite is older than the tonalite suite. Consequently the data set shows inconsistencies and this needs further investigation. 46","llm,rules",PLACE,16.781011,-3.6346771,"Essakane, Goundam Cercle, Timbuktu, Mali",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Essakane orpaillage,"19,20","The  monotonous  greywacke-siltstone  sequences  at  the  Essakane  orpaillage  west  of  the 
Essakane village (Fig. 2) hosts crosscutting quartz-carbonate veins, and gold-arsenopyrite 
mineralization is hosted in the alteration zone surrounding the quartz-carbonate veins in 
competent  greywacke  sandstone  units. The  greywacke-siltstone  sequence  has  been 
folded. Siltstone  units  are  spotted  with  ovoid  porphyroblasts  of  cordierite  (thermally 
metamorphosed). Siltstone, greywacke, sandstone and shale layers are interbedded. Shale 
is dark-grey to black in colour, and contains a pronounced pencil cleavage. || West  of  the  Essakane  orpaillage  (Fig. 2)  the  lithologies  are  dominated  by  greywacke 
sandstone  that  contains  shale  fragments. Primary  sedimentary  features  including  sand-
balls, slumps and cross-bedding are preserved as compositional layering. The pebble lag 
at the bottom of the greywacke sandstone layer is polymictic with clasts of shale (black) 
and  chert. The  sequences  have  been  contact  metamorphosed  to  hornblende-hornfels 
facies by a mafic dyke intrusion. 4.3 Massive volcanoclastic greywacke sequences 
Massive volcanoclastic greywacke units underlie the greywacke siltstone sequences, and 
are  predominantly  composed  of  quartz  and  feldspar  grains  in  a  fine  to  medium  grained 
matrix  (Fig.",llm,PLACE,16.781011,-3.6346771,"Essakane, Goundam Cercle, Timbuktu, Mali",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Falagountou,14,"In  Milési  et  al. (1989,  1991,  1992)  and  Hottin  and 
Ouedraogo  (1992),  the  Markoye  fault  is  recorded  as  a  westerly-dipping  thrust  but  field 
data was not presented. Unpublished structural studies completed for Goldfields Mining 
Pty, Ltd, Ore Zone Resources and BHP Billiton concluded that the Markoye fault is an 
east-verging  thrust  (Rogers  and  Dong,  2000)  and  that  it  is  a  part  of  a  regional  dextral 
strike-slip system. 2.9 Regional metallogeny 
The West African Craton hosts many mineral deposits, for example, gold, diamond, iron, 
and  manganese,  silver,  lead  and  zinc  (Hastings,  1982;  Milési  et  al.,  1992). Several 
deposits and deposit styles occur in the study area including; (1) The manganese deposit 
at  Tambăo  close  to  border  with  Niger  (Fig. 2),  (2)  gold  mineralization  at  Essakane, 
Gosséy, Koiréziéna, Falagountou (Fig.","llm,rules",PLACE,14.3738506,0.1457981,"Falagountou, Séno, Sahel, Burkina Faso",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,GPS 14 35 05 7 W 00 00 05 4,30,"Figure  9. Coarse  to  medium  granodiorite-tonalite,  which  is  composed  of  plagioclase, 
quartz, hornblende and biotite crystals. The nature of banding that is parallel to strike of 
the compass clinometer is not known. GPS 14 35 05 7 W 00 00 05 4. 24",llm,GPS,-0.4548118,-90.2651111,"Seymour Galapagos Ecological Airport, Vía Aeropuerto, Parroquia Santa Rosa, Cantón Santa Cruz, Galápagos, Ecuador",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,GPS N 14 30 27 7 E 00 00 16 2,29,"Figure  8. (a)  The  pyroxenite  layer  of  the  YMC. GPS  N  14  30  27  7  E  00  00  16  2. (b)  
Photomicrograph  of  crystals  of  clinopyroxene  and  nepheline  of  the  pyroxenite  layer  of 
the YMC. 23",llm,GPS,14.507694444444445,0.0045,"GPS: 14.507694, 0.0045",dms,EXTRACTED
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Ghana,"12,13,15,7,8,7","1.2 Location and physiography 
The area of study is located ±250 km NE of the capital city, Ouagadougou, Burkina Faso 
(Fig. 1). Burkina  Faso  is  a  landlocked  country  in  West  Africa. The  neighbouring 
countries  include  Mali,  Niger,  Benin,  Togo,  Ghana  and  Côte  d`Ivoire. The  official 
language is French. Other languages, local languages include Mooré and Dioula. || 2.6 Tarkwa Group 
The  Tarkwa  Group  is  defined  from  Ghana  as  clastic  meta-sedimentary  rocks  derived 
from  erosion  of  the  Birimian  sequences  (Leube  et  al.,  1990;  Milési  et  al.,  1991). The 
6 || 2003),  and  (3)  pegmatites  veins  bearing  tourmaline  plagioclase  and  topaz  crystals  near 
Tambăo. Several deposits are associated with the sulphidised brittle-ductile shear zones, 
including gold in sheeted and stockwork quartz veins, copper as malachite in buck quartz 
veins,  and  tourmaline  and  topaz  in  pegmatite  and  buck  quartz  veins  (Foster  and  Piper, 
1993; Lompo, 2001; Castaing et al., 2003). Foster and Piper (1993) have restricted gold 
mineralization of the West African Craton to the Eburnean tectonothermal event, but this 
does  not  include  gold  hosted  by  the  Tarkwa  Group  meta-sedimentary  units  in  Ghana 
(Milési  et  al.,  1991;  Feybesse  et  al.,  2006)  which  formed  after  the  Eburnean  event. Bossière  et  al. (1996)  concluded  that  the  Tarkwa  Group  meta-sedimentary  units  in  the 
study area have no economic value. 9 || Bossière  et  al. (1996)  established  that  the  metamorphosed  sequences  of  the  Tarkwa 
Group of Burkina Faso (in the study area) were different from those defined in Ghana, in 
that they contain euhedral zircons that suggest a short transportation distance. In the study 
area  the  Tarkwa  Group  meta-sedimentary  rocks  are  deformed. Their  deformation  has 
been attributed to the formation of sinistral shears and low grade metamorphism that is 
characterised by formation of muscovite (Bossière et al., 1996; Naba et al., 2004), which 
is  similar  to  what  has  been  defined  in  Ghana  by  Milési  et  al. (1989,  1991). They  were 
divided into 3 main lithological units by Bossière et al. || Since the completion of geological mapping of the West African Craton in the 1980s by 
the BRGM, geological mapping has been focused in areas with potential mineral deposits 
including  gold  deposits  in  the  Ashanti  Belt  and  Tarkwa  Basin  in  Ghana  (Milési  et  al., 
1989, 1991; Feybesse et al., 2006). In Burkina Faso studies completed by Feybesse et al. (1990), Lompo et al. (1991, Béziat et al. (2000) and Hein et al. (2004) have focused on 
the Boromo-Goren Greenstone belt and associated gold mineralization. || Tarkwa Group unconformably overlies the Birimian sequence (Leube et al., 1990; Milési 
et al., 1992; Castaing et al., 2003) and was deformed and metamorphosed to greenschist 
facies during the Eburnean Orogeny (Milési et al., 1989, 1991). The Tarkwa Group has been divided into three units: the Banket series, phyllite unit and 
the meta-sandstone unit. The Banket series is further divided into the Banket quartz lithic 
meta-sandstone unit and the Banket meta-conglomerate unit (Tunks et al., 2004). Kwesie 
(1984) and Kesse (1985) in Milési et al., (1991) described the meta-conglomerate unit at  
Tarkwa  in  Ghana  as  monomictic,  consisting  of  over  90%  rounded  vein  quartz  pebbles 
and approximately 10 % schist and quartzite pebbles. The matrix is mainly composed of 
silica and black sands that are rich in heavy minerals including magnetite, ilmenite, rutile 
and  tourmaline  (Milési  et  al.,  1989,  1991;  Bossière  et  al.,  1996). The  Tarkwa  Group 
meta-conglomerate unit hosts and has been the source for economic gold at the Tarkwa 
mine, Ghana (Milési et al., 1991). || Since the completion of geological mapping of the West African Craton in the 1980s by 
the BRGM, geological mapping has been focused in areas with potential mineral deposits 
including  gold  deposits  in  the  Ashanti  Belt  and  Tarkwa  Basin  in  Ghana  (Milési  et  al., 
1989, 1991; Feybesse et al., 2006). In Burkina Faso studies completed by Feybesse et al. (1990), Lompo et al. (1991, Béziat et al. (2000) and Hein et al. (2004) have focused on 
the Boromo-Goren Greenstone belt and associated gold mineralization.","llm,rules",PLACE,8.0300284,-1.0800271,Ghana,APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Goren Greenstone Belt,"11,11,14","(1996) 
considered B2 to be younger than B1, however, Milési et al. (1991, 1992) and Feybesse 
and  Milési  (1994)  considered  B1  to  be  younger  than  B2. In  contrast  Hein  et  al. (2004) 
established  that  meta-volcanic  and  meta-pyroclastic  units  are  interbedded  with  meta-
sedimentary rocks throughout the type locality in the Goren Greenstone Belt, and thus the 
stratigraphy of the NE of Burkina Faso may need revision. 2.4 Intrusive complexes 
During  the  polycyclic  Eburnean  Orogeny  numerous  calc-alkaline  plutons  intruded  the 
Palaeoproterozoic sequences (Pawlig et al., 2006) including tonalite (TTG), granodiorite, 
diorite  and  meta-diorite,  and  these  are  collectively  called  Eburnean  granitoids  (Pons  et 
5 || (2004)  in  the  Boromo-Goren  Greenstone  Belt,  four  deformational  events  are  currently 
recognised. D1,  represented  by  isoclinal  folds  (F1)  which  are  synchronous  with 
development  of  foliation. D2,  represented  by  formation  of  N,  NE  and  NW-trending 
sinistral faults that are synchronous with low-grade metamorphism. D3 is represented by 
NE-trending  dextral  or  dextral  reverse  faults,  also  synchronous  with  low-grade 
metamorphism. D3 event is associated with the development F3 folds during E-W crustal 
shortening. D4, which is represented by NW-trending Wabi-Tampelse Shear Zone which 
crosscuts the Goren Greenstone Belt is associated with development of mesoscopic folds 
(F4) during N-S crustal shortening (Hein et al., 2004). || between the West African Craton and the Birimian sequences (Milési et al., 1989; Davis 
et  al.,  1994;  Feybesse  and  Milési.,  1994). Furthermore  Milési  et  al. (1992)  determined 
that an unconformity exists between the lower and the upper Birimian series in the type 
locality in the Goren Greenstone Belt. However Hein et al. (2004) demonstrated that the 
discordance  was  structural  and  that  the  lower  and  upper  Birimian  series  are,  instead, 
interbedded. An  unconformity  also  exists  between  the  Birimian  sequences  and  the 
overlying Tarkwa Group sequences (Leube et al., 1990; Milési et al., 1992; Castaing et 
al., 2003). || between the West African Craton and the Birimian sequences (Milési et al., 1989; Davis 
et  al.,  1994;  Feybesse  and  Milési.,  1994). Furthermore  Milési  et  al. (1992)  determined 
that an unconformity exists between the lower and the upper Birimian series in the type 
locality in the Goren Greenstone Belt. However Hein et al. (2004) demonstrated that the 
discordance  was  structural  and  that  the  lower  and  upper  Birimian  series  are,  instead, 
interbedded. An  unconformity  also  exists  between  the  Birimian  sequences  and  the 
overlying Tarkwa Group sequences (Leube et al., 1990; Milési et al., 1992; Castaing et 
al., 2003).","llm,rules",GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Gorom-Gorom,16,"Figure  2. Schematic  interpretation  of  LANDSAT  image,  modified  after  Hein  and 
Tshibubudze, 2007 showing locations of villages, orpaillage (             ) and traverse lines 
(     ). The villages are: Salmossi (S), Essakane (E), Tin Agadel (TA), Tin Taradat (TT), 
Markoye (M), and Gorom-Gorom (GG). The (YMC) Yacouba Mafic Complex      . 10",llm,PLACE,14.4445805,-0.2345411,"Gorom-Gorom, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Gossey,"14,22","In  Milési  et  al. (1989,  1991,  1992)  and  Hottin  and 
Ouedraogo  (1992),  the  Markoye  fault  is  recorded  as  a  westerly-dipping  thrust  but  field 
data was not presented. Unpublished structural studies completed for Goldfields Mining 
Pty, Ltd, Ore Zone Resources and BHP Billiton concluded that the Markoye fault is an 
east-verging  thrust  (Rogers  and  Dong,  2000)  and  that  it  is  a  part  of  a  regional  dextral 
strike-slip system. 2.9 Regional metallogeny 
The West African Craton hosts many mineral deposits, for example, gold, diamond, iron, 
and  manganese,  silver,  lead  and  zinc  (Hastings,  1982;  Milési  et  al.,  1992). Several 
deposits and deposit styles occur in the study area including; (1) The manganese deposit 
at  Tambăo  close  to  border  with  Niger  (Fig. 2),  (2)  gold  mineralization  at  Essakane, 
Gosséy, Koiréziéna, Falagountou (Fig. || is  crosscut  by  a  week  anastomosing  cleavage  that  is  non  penetrative. The  cleavage 
crosscuts post-dates the emplacement of pyroxenite intrusion. NW-trending  pyroxenite  dykes  are  composed  entirely  of  pyroxene  crystals  and 
hornblende. The  wall  rocks  to  these  dykes  are  contact  metamorphosed  to  hornblende-
hornfels facies. 4.7.3 Granodiorite-Tonalite 
A granodiorite-tonalite intrusion outcrops over greater than 50% of the study area west of 
the Markoye fault between Gosséy and Tambão (Fig. 1).",llm,PLACE,14.515532,0.102903,"Gossey, Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Johannesburg,17,"All samples where transported to Orezone Resources main office 
in  Ouagadougou,  and  then  transported  to  Johannesburg  by  Air  France  flight. Samples 
were  catalogued  and  submitted  to  SGS  laboratories  in  Booysens  Johannesburg  to  make 
polished  thin  sections  (PTS). Oriented  samples  were  referenced  to  magnetic  north,  and 
marked with horizontal and vertical orientation lines. 11","llm,rules",PLACE,-26.205,28.049722,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Kenema-Man domain,10,"Chapter 2: Regional Geology 
2.1 Preamble 
The  West  African  Craton  is  composed  of an Archaean and Palaeoproterozoic basement 
that  is  divided  into  the  Reguibat  Rise  in  the  north  and  the  Leo-Man  Rise  in  the  south 
(Thiéblemont et al., 2004). These two are separated by the Taoudeni basin, which is of 
upper  Proterozoic  to  Devonian  age  (Fig. 1). The  Leo-Man  Rise  is  composed  of  two 
domains, the Kénéma-Man domain in the south west and the Baoule-Mossi domain in the 
east (Feybesse et al., 2006). The area of study is situated within the Leo-Man Rise in the 
Palaeoproterozoic  Baoule-Mossi  domain. The  Kénéma-Man  domain  is  Archaean  in  age 
and dated at 3542-3535 Ma (U-Pb zircon, Thiéblemont et al., 2001, 2004).",llm,GEOLOGICAL_UNIT,7.9450752,-11.727446,"Ray and Man's Bar, Bo- Kenema Highway, Goma Town, Bo, Bo District, Sierra Leone",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Koireziena,14,"In  Milési  et  al. (1989,  1991,  1992)  and  Hottin  and 
Ouedraogo  (1992),  the  Markoye  fault  is  recorded  as  a  westerly-dipping  thrust  but  field 
data was not presented. Unpublished structural studies completed for Goldfields Mining 
Pty, Ltd, Ore Zone Resources and BHP Billiton concluded that the Markoye fault is an 
east-verging  thrust  (Rogers  and  Dong,  2000)  and  that  it  is  a  part  of  a  regional  dextral 
strike-slip system. 2.9 Regional metallogeny 
The West African Craton hosts many mineral deposits, for example, gold, diamond, iron, 
and  manganese,  silver,  lead  and  zinc  (Hastings,  1982;  Milési  et  al.,  1992). Several 
deposits and deposit styles occur in the study area including; (1) The manganese deposit 
at  Tambăo  close  to  border  with  Niger  (Fig. 2),  (2)  gold  mineralization  at  Essakane, 
Gosséy, Koiréziéna, Falagountou (Fig.",llm,PLACE,14.3629984,-0.0296908,"Korizéna, Gorom-Gorom, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Leo-Man Rise,10,"Chapter 2: Regional Geology 
2.1 Preamble 
The  West  African  Craton  is  composed  of an Archaean and Palaeoproterozoic basement 
that  is  divided  into  the  Reguibat  Rise  in  the  north  and  the  Leo-Man  Rise  in  the  south 
(Thiéblemont et al., 2004). These two are separated by the Taoudeni basin, which is of 
upper  Proterozoic  to  Devonian  age  (Fig. 1). The  Leo-Man  Rise  is  composed  of  two 
domains, the Kénéma-Man domain in the south west and the Baoule-Mossi domain in the 
east (Feybesse et al., 2006). The area of study is situated within the Leo-Man Rise in the 
Palaeoproterozoic  Baoule-Mossi  domain. The  Kénéma-Man  domain  is  Archaean  in  age 
and dated at 3542-3535 Ma (U-Pb zircon, Thiéblemont et al., 2001, 2004).",llm,PLACE,,,no-geocode-result,no-geocode-result,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Mali,"7,8","1.2 Location and physiography 
The area of study is located ±250 km NE of the capital city, Ouagadougou, Burkina Faso 
(Fig. 1). Burkina  Faso  is  a  landlocked  country  in  West  Africa. The  neighbouring 
countries  include  Mali,  Niger,  Benin,  Togo,  Ghana  and  Côte  d`Ivoire. The  official 
language is French. Other languages, local languages include Mooré and Dioula. || Chapter 1: Introduction 
1.1 Preamble 
The  NE-trending  Markoye  fault  in  Burkina  Faso  is  a  first-order  crustal  scale  structure 
located in the north-eastern part of Burkina Faso, between the towns of Dori and Tambão 
by the boarder with Mali and Niger (Fig. 1). The structure has been interpreted as a major 
westerly-dipping  thrust  (Milési  et  al.,  1992;  Hottin  and  Ouedraogo,  1992). Delfour  and 
Jeabrum (1970) in Rogers and Dong (2000) defined the structure as an east-verging thrust 
and  BHP  geologists  interpreted  the  structure  as  part  of  a  regional  dextral  strike-slip 
system. Castaing  et  al. (2003)  interpreted  the  same  structure  as  a  sinistral  fault  system, 
and  Milési  et  al.","llm,rules",PLACE,16.3700359,-2.2900239,Mali,APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Markoye,16,"Figure  2. Schematic  interpretation  of  LANDSAT  image,  modified  after  Hein  and 
Tshibubudze, 2007 showing locations of villages, orpaillage (             ) and traverse lines 
(     ). The villages are: Salmossi (S), Essakane (E), Tin Agadel (TA), Tin Taradat (TT), 
Markoye (M), and Gorom-Gorom (GG). The (YMC) Yacouba Mafic Complex      . 10",llm,PLACE,14.7095001,0.0948661,"Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Markoye Fault,35,"-  Formation  of  quartz-chlorite  shears  which  host  buck-quartz  carbonate  (±  tourmaline), 
stockwork,  and  breccia  veins. The  veins  are  associated  with  sulphide  ±  gold 
mineralization. 5.5 Markoye Fault versus Markoye Shear Zone (MSZ) 
Markoye  fault  is  defined  by  ductile  (mylonitised  meta-sedimentary  rocks  and  granitoid 
rocks) deformation, with the development of regional mylonite foliation and schistosity. The Markoye fault is ~5 km wide, and is a composed of numerous faults and shears. The 
shears are well defined by development of C-S foliation, en echelon quartz-carbonate (± 
tourmaline)  veins,  and  mineral,  stretching  and  slickenfibre  lineation. Hence  it  is  not  a 
fault in the strict sense of the term.",llm,GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Markoye Shear,35,"It is therefore suggested that it be renamed as a shear 
zone, the Markoye Shear Zone (MSZ). 29","llm,rules",PLACE,,,no-geocode-result,no-geocode-result,
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,Markoye Shear Zone (MSZ),"35,54","-  Formation  of  quartz-chlorite  shears  which  host  buck-quartz  carbonate  (±  tourmaline), 
stockwork,  and  breccia  veins. The  veins  are  associated  with  sulphide  ±  gold 
mineralization. 5.5 Markoye Fault versus Markoye Shear Zone (MSZ) 
Markoye  fault  is  defined  by  ductile  (mylonitised  meta-sedimentary  rocks  and  granitoid 
rocks) deformation, with the development of regional mylonite foliation and schistosity. The Markoye fault is ~5 km wide, and is a composed of numerous faults and shears. The 
shears are well defined by development of C-S foliation, en echelon quartz-carbonate (± 
tourmaline)  veins,  and  mineral,  stretching  and  slickenfibre  lineation. Hence  it  is  not  a 
fault in the strict sense of the term. || Chapter 7: Conclusion 
The Markoye fault is a broad zone of faulting, shearing, mylonite zone, pseudotachylyte 
veins, L-tectonites, quartz iron-rich cataclasite veins and quartz-carbonate (± tourmaline) 
veins and is renamed as the Markoye Shear Zone (MSZ). The  lithologies  of  Essakane  goldfield  consist  of  metamorphosed  Birimian  volcano-
sedimentary  and  sedimentary  sequences  that  were  deposited  in  a  shallow  marine 
continental shelf at a delta front setting. These sequences have been intruded by plutonic 
rocks  that  include  granodiorite-tonalite,  pyroxenite-gabbro,  granite  (adamellite)  plutons 
and dolerite dykes. The plutons and dyke systems have contact metamorphosed the rocks 
of  the  region  to  hornblende-hornfels  facies,  but  primary  sedimentary  structures  are 
preserved as compositional layers. All the lithologies in the area have been subjected to 
several phases of local-regional deformation, with development of mylonite, schistosity, 
and L-tectonite. Two phases of deformation are recognised related to the Markoye Shear Zone (MSZ) in 
the  area.",llm,GEOLOGICAL_UNIT,42.3788774,-72.032366,"Massachusetts, United States",APPROXIMATE,
