filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type,accuracy
2010_Matsheka_Irvin Final Thesis.txt,Diale-Daleme Supergroup,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",llm,GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2010_Matsheka_Irvin Final Thesis.txt,FE3 open cast,"33,7","5.4 Comparison to Sadiola goldfield with the rest of the West African Gold deposits 
The Sadiola deposits share some similarities with the other gold deposits in the West African Craton. In 
the nearby FE3 open cast, two styles of gold mineralisation were recorded by Matabane (2008). These are 
gold mineralisation in the breccia lodes and in the upper slump facies which co-exists with arsenopyrite-
pyrite  assemblage  and  the  secondary  placer  gold  mineralisation. Similar  occurrence  of  orogenic  gold 
systems are recorded in Ghana, Senegal, Burkina Faso, Guinea and Cote d’Ivoire (Goldfarb et al., 2001). Primary gold deposits in Burkina Faso are classified as orogenic-type gold deposits (Béziat et al., 2008) 
with  the  differences  from  the  Sadiola  documented  in  the  style  of  gold  mineralisation. Two  styles  of 
mineralisation  observed  in  Burkina  Faso  are  quartz-vein  and  disseminated  (Béziat  et  al.,  2008). || Abstract 
Recent studies on the Sadiola open cast have indicated different metallogenic styles for the Sadiola gold 
deposit. The  Sadiola  open  cast  occurs  with  the  FE3  and  FE4  open  cast  within  the  Palaeoproterozoic 
Kedougou-Kêniêba  Inlier  of  the  West  African  Craton. The  Inlier  consists  of  Birimian  metasediments 
which  were  metamorphosed  and  deformed  during  the  2.1  –  1.9 Ga  Eburnean  orogeny. Metamorphism 
reached  lower  greenschist  facies  as  indicated  by  the  chlorite-biotite-cordierite-calcite-dolomite  mineral 
assemblages. The Sadiola deposit is hosted by the Kofi Formation which is currently undated. The Kofi 
Formation is made up of Birimian-type sediments and they include greywacke, shale and graphitic shale 
with conglomeratic interbeds, banded iron formations and carbonates.",llm,GPS,,,no-geocode-result,no-geocode-result,
2010_Matsheka_Irvin Final Thesis.txt,FE3 open casts,15,"The Sadiola Fracture Zone is interpreted to be a 
splay  of  the  Senegalo-Malian  Shear  Zone. Carbonate  units  are  the  main  host  to  the  Sadiola  deposit 
(Boshoff  et  al.,  1998). The  lithologies  of  the  Sadiola  goldfield  show  evidence  of  macroscopic  to 
mesoscopic  slump  structures  (Hein  and  Tshibubudze,  2007a,  b).The  slump  structures  in  the  Sadiola 
goldfield  were  defined  by  Matabane  (2008)  in  the  FE3  open  casts,  but  occur  throughout  the  Sadiola 
goldfield. There is  however  a  lack  of  detailed  stratigraphy  for  the Kofi  Formation  in  the  literature. Jordaan  et al. (1994)  outlined the  stratigraphy  of  the  Kofi  Formation:  the  formation  is  over  500m  in  thickness and  is 
dominated at the base by arenitic tourmalinite, overlain by green argillite, interbedded pink arenite, calc-
silicate, followed by the calcitic marble and pelite, which is locally dolomitised.",llm,GPS,,,no-geocode-result,no-geocode-result,
2010_Matsheka_Irvin Final Thesis.txt,FE4 open cast,7,"Abstract 
Recent studies on the Sadiola open cast have indicated different metallogenic styles for the Sadiola gold 
deposit. The  Sadiola  open  cast  occurs  with  the  FE3  and  FE4  open  cast  within  the  Palaeoproterozoic 
Kedougou-Kêniêba  Inlier  of  the  West  African  Craton. The  Inlier  consists  of  Birimian  metasediments 
which  were  metamorphosed  and  deformed  during  the  2.1  –  1.9 Ga  Eburnean  orogeny. Metamorphism 
reached  lower  greenschist  facies  as  indicated  by  the  chlorite-biotite-cordierite-calcite-dolomite  mineral 
assemblages. The Sadiola deposit is hosted by the Kofi Formation which is currently undated. The Kofi 
Formation is made up of Birimian-type sediments and they include greywacke, shale and graphitic shale 
with conglomeratic interbeds, banded iron formations and carbonates.",llm,GPS,,,no-geocode-result,no-geocode-result,
2010_Matsheka_Irvin Final Thesis.txt,Faleme volcanic belt,11,"The 
Diale-Dalemé occurs with the Faleme volcanic belt which consists of andesite and felsic lava, with  
10",llm,GEOLOGICAL_UNIT,13.3127665,-11.5901805,"Falémé, Kayes, Mali",APPROXIMATE,
2010_Matsheka_Irvin Final Thesis.txt,Ghana,"33,8","5.4 Comparison to Sadiola goldfield with the rest of the West African Gold deposits 
The Sadiola deposits share some similarities with the other gold deposits in the West African Craton. In 
the nearby FE3 open cast, two styles of gold mineralisation were recorded by Matabane (2008). These are 
gold mineralisation in the breccia lodes and in the upper slump facies which co-exists with arsenopyrite-
pyrite  assemblage  and  the  secondary  placer  gold  mineralisation. Similar  occurrence  of  orogenic  gold 
systems are recorded in Ghana, Senegal, Burkina Faso, Guinea and Cote d’Ivoire (Goldfarb et al., 2001). Primary gold deposits in Burkina Faso are classified as orogenic-type gold deposits (Béziat et al., 2008) 
with  the  differences  from  the  Sadiola  documented  in  the  style  of  gold  mineralisation. Two  styles  of 
mineralisation  observed  in  Burkina  Faso  are  quartz-vein  and  disseminated  (Béziat  et  al.,  2008). || Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32 || The main religion is Muslim, with 
Christian and other religions estimated at 10% of the population. In 2006, the country’s GDP was estimated at $5.847 billion with an annual growth rate estimated at 5.1%. The  country’s  GDP  puts  Mali  as  one  of  the  poorest  countries  in  the  world. The  main  sectors  that 
contribute largely to this GDP are mining, agriculture and livestock farming and Mali is currently the 3rd 
largest  producer  of  gold  in  the  continent  after  the  Republic  of  South  Africa  and  Ghana. Mining  is  a 
growing industry in the country and gold mining accounts for approximately 80% of the mining activity. Gold became the number one mining export in Mali with AngloGold Ashanti and Randgold being two of 
the biggest mining houses in the country (US Department of States).","llm,rules",PLACE,8.0300284,-1.0800271,Ghana,APPROXIMATE,
2010_Matsheka_Irvin Final Thesis.txt,Goren greenstone belt in Burkina Faso,31,"5.2 Structural Interpretation 
The two deformation phases that are identified in the study areas of the Sadiola goldfield correlate with 
the  deformation  phases  interpreted  by  Hein  (2009)  in  the  Goren  greenstone  belt  in  Burkina  Faso, 
Tshibubudze  et  al.,  (2009)  in  the  Markoye  Shear  Zone  in  Burkina  Faso. The  first  deformation  is 
characterized  by  the  development  of  NNW-trending  folds  (F1). NNW  bedding  and  cleavage  (S1) 
orientation associated with D1 are recorded in the study area. This deformation is termed the Tangaean 
Event and formed during the NE-SW shortening period. Quartz veins formed during this event and their 
dominant trend is towards NNE-NE. The second deformation event is characterized by the development of ENE-ESE trending folds (F2) and 
NE-trending  cleavage  (S2).",llm,GEOLOGICAL_UNIT,12.0753083,-1.6880314,Burkina Faso,APPROXIMATE,
2010_Matsheka_Irvin Final Thesis.txt,Guinea,33,"5.4 Comparison to Sadiola goldfield with the rest of the West African Gold deposits 
The Sadiola deposits share some similarities with the other gold deposits in the West African Craton. In 
the nearby FE3 open cast, two styles of gold mineralisation were recorded by Matabane (2008). These are 
gold mineralisation in the breccia lodes and in the upper slump facies which co-exists with arsenopyrite-
pyrite  assemblage  and  the  secondary  placer  gold  mineralisation. Similar  occurrence  of  orogenic  gold 
systems are recorded in Ghana, Senegal, Burkina Faso, Guinea and Cote d’Ivoire (Goldfarb et al., 2001). Primary gold deposits in Burkina Faso are classified as orogenic-type gold deposits (Béziat et al., 2008) 
with  the  differences  from  the  Sadiola  documented  in  the  style  of  gold  mineralisation. Two  styles  of 
mineralisation  observed  in  Burkina  Faso  are  quartz-vein  and  disseminated  (Béziat  et  al.,  2008).","llm,rules",PLACE,10.7226226,-10.7083587,Guinea,APPROXIMATE,
2010_Matsheka_Irvin Final Thesis.txt,Helicopter Pit,"22,24","4.3 Structure 
Two  deformation  events  are  recorded  for  the  study  areas  in  the  Sadiola  deposit. These  are  interpreted 
from  equal  area  stereographic  projections  of  bedding  and  the  discontinuous,  parallel  cleavage  in  the 
metasedimentary  rocks. The  equal  area  stereographic  projections  of  bedding  from  the  Helicopter  Pit 
records  a  calculated  mean  bedding  of  336o/64oE  with  a  calculated  mean  for  the  west  high-wall  of 
350o/51oW. The  spread  of  the  data  around  the  primitive  circles  is  related  to  folding  about  a  NNW-
trending  fold  axes  (F1)  and  refolding  of  F1  about  the  ENE-ESE  trending  fold  axes  (F2). Bedding  is 
rotated against minor faults (Fig. 6). || A 
B 
Figure. 6: Equal area stereographic projection of bedding from A: Helicopter Pit & B: West High-wall in 
the main pit. The  equal  area  stereographic  projections  of  cleavage  of  the  Helicopter  Pit  records  a  calculated  mean 
cleavage of 343o/54E, however the data can be resolved into two data sets: a NNW trending set and a NE-
trending set (Fig. 7). Two sets of cleavages were also observed by Hein (2009) in which the ENE trending 
sets  (S2)  cross-cuts  the  NNW-trending  sets  (S1). Unfortunately  this  cross-cutting  relationship  has  not 
been observed in the study area, but is accepted by the mine as a tectonic sequence for the Sadiola pit. || Rose diagrams for quartz veins from the Helicopter Pit and the west high-wall are presented in Figure 8. The  dominant  trend  of  quartz  veins  in  the  Helicopter  Pit  is  NE  with  sub-ordinate  trend  towards  NNE, 
while  the  dominant  trend of  the  quartz  veins in  the  west  high-wall  is NNE  with  the  sub-ordinate trend 
towards NNW. The quartz veins elsewhere in the main pit are folded by F2 (Hein, 2009) indicating that 
the  veins  formed  prior  to  S2. The  relationship  between  S1  in  the  Helicopter  Pit  and  the  dominant 
orientation of quartz veins suggest that they formed at the same time during the NE directed compression. This is because bedding and cleavage verge towards NE. A 
B 
n=28 
n=15 
Figure.",llm,PLACE,,,no-geocode-result,no-geocode-result,
2010_Matsheka_Irvin Final Thesis.txt,Helicopter pit,"10,20","4.2 Lithologies 
Mapping was undertaken in two areas in the Sadiola open  cast: West high-wall in the  main pit and the 
Helicopter pit located at the southern end of the main pit (Map 1 & 2). The main lithologies observed in 
the main pit are metagreywacke and carbonates. The greywacke sequence is massive in texture and the 
visible  mineralogy  includes  quartz,  calcite,  minor  sulphide  and  epidote  in  some  cases. The  carbonate 
sequence  becomes  friable  and  less  competent  at  the  contact  with  the  carbonaceous-siltstone  greywacke 
unit. This unit is interpreted as the Sadiola Fracture Zone (SFZ) as defined by Hein (2009) and Boshoff et 
al (1998). Pyrolusite, epidote and kaolinite occur in this zone and the zone is cross-cut by quartz veins. || CHAPTER 2: Methodology 
Data Collection 
This research comprised two important tasks: petrographical work and field work which were preceded 
by  literature  review. Field  work  was  completed  in  June  2009  and  involved  examining  drill-core  and 
mapping  of  the  host  rocks. Six  drill  cores  from  the  Sadiola  Deep  Sulphide  project  were  examined  and 
these  include  SD022,  SD042,  SD048,  SD119,  SD129  and  SD782. Samples  were  collected  in  2008  and 
polished thin sections were prepared by SGS Laboratories in Booysens, Johannesburg. Field  mapping  involved  mapping  of  the  West  High-Wall  of  the  main  pit  and  the  Helicopter  pit  at  the 
southern  end  of  the  main  Sadiola  pit. At  each  station  point  the  following  (if  present)  were  recorded: 
lithology, bedding and cleavage orientation, faulting, folding, alteration and the distance from the station 
point to the face wall.",llm,PLACE,41.4644295,-74.0988305,"Helicopter, Denniston, Town of New Windsor, Orange County, New York, 12577, United States",APPROXIMATE,
2010_Matsheka_Irvin Final Thesis.txt,Kayes inlier,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",llm,GEOLOGICAL_UNIT,13.8001844,-10.2245548,"Kayes, Mali",APPROXIMATE,
2010_Matsheka_Irvin Final Thesis.txt,Kedougou-Kenieba Inlier,"11,14,15,7,8","2).The 
WAC crops out in western Mali in what is known as the Kedougou-Kêniêba Inlier (Dia et al., 1997). The 
Birimian sequence represents a large sedimentary basin and a volcanic belt which correlates well with the 
2.1  Ga  accretion  period  during  the  Eburnean  orogeny  (Milesi,  1992)The  Palaeoproterozoic  Biriman 
Kedougou-Kéniéba Inlier (KKI) in the West African Craton can be divided into three distinct domains: 
the  eastern,  central  and  the  western  domain  (Matabane  and  Hein,  submitted). The  central  and  eastern 
domains are separated by the Senegalo-Malian Shear Zone (SMF) while the central and western domains 
are separated by the Main Transcurrent Shear Zone (MTZ) (Fig. 3). The  geology  of  these  domains  is  defined  largely  by  Boshoff  et  al. (1989),  Ledru  et al. || 3.2 The Geology of the Sadiola opencast mine and the Sadiola deposit  
The  Kofi  Formation  of  the  Kedougou-Kêniêba  Inlier  is  dominated  by  fine-grained  carbonaceous 
greywacke,  alternating  greywacke-shale  units,  impure  carbonates  which  were  folded  and  contain 
limestone beds, siltstone, minor tuff and volcanoclastics units (Boshoff et al, 1998; Hanssen et al., 1998; 
Hein and Tshibubudze, 2007a, b). Jordaan et al. (1994) indicated that calcitic marbles occur in the Kofi 
Formation. The Sadiola goldfield consists of greywacke, siltstone, marble, carbonaceous to volcanoclastic 
greywacke  and  BIF  shale  (Hein  and  Tshibubudze,  2007a,  b). The  goldfield  occurs  along  a  marble-
greywacke contact located east of the Senegalo-Malian Shear Zone (Hanssen et al., 1998). The greywacke units of the Sadiola goldfield are best developed to the west of the Sadiola Fracture Zone, 
while impure carbonates are best developed to the east. || Abstract 
Recent studies on the Sadiola open cast have indicated different metallogenic styles for the Sadiola gold 
deposit. The  Sadiola  open  cast  occurs  with  the  FE3  and  FE4  open  cast  within  the  Palaeoproterozoic 
Kedougou-Kêniêba  Inlier  of  the  West  African  Craton. The  Inlier  consists  of  Birimian  metasediments 
which  were  metamorphosed  and  deformed  during  the  2.1  –  1.9 Ga  Eburnean  orogeny. Metamorphism 
reached  lower  greenschist  facies  as  indicated  by  the  chlorite-biotite-cordierite-calcite-dolomite  mineral 
assemblages. The Sadiola deposit is hosted by the Kofi Formation which is currently undated. The Kofi 
Formation is made up of Birimian-type sediments and they include greywacke, shale and graphitic shale 
with conglomeratic interbeds, banded iron formations and carbonates. || CHAPTER 1: Introduction 
1.1  Preamble 
The giant  Sadiola opencast gold mine is located  within  the Sadiola  goldfield in Mali  in the Kedougou-
Kéniéba Inlier (KKI), which is part of the West African Craton (WAC). The goldfield also hosts the FE3 
and  the  FE4  open  casts. These  together  with  the  Sadiola  opencast  mine  are  mined  by  Société 
d’Exploitation  des  Mines  d’Or  de  Sadiola  S.A  (SEMOS),  which  is  a  joint  venture  between  the 
government  of  Mali,  IAMGOLD,  IFC  and  AngloGold  Ashanti. Mining  in  the  Sadiola  opencast 
commenced in 1996 and the opencast is currently reviewing its resources and reserves. This research project concentrates primarily on the ore genesis of the Sadiola gold mine. Various deposit 
styles  have  been  suggested  for  the  Sadiola  deposit  in  the  sub-classes  of  an  orogenic  type  deposit 
(Goldfarb  et  al.,  2001). || Figure. 3: A simplified geological map of the Kedougou-Kéniéba Inlier showing the location of the study 
area (redrawn from Dioh et al., 2006). 13",llm,GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2010_Matsheka_Irvin Final Thesis.txt,Kenieba inlier,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",llm,GEOLOGICAL_UNIT,12.8564377,11.2415847,"Kenieba, Masaba, Borsari, Yobe, Nigeria",APPROXIMATE,
