filename,page,mention,location,source
2013_Peters.txt,17,"The Essakane, Falagountou, Taparko and Inata goldfields are represented in north-northeast of 
Burkina Faso. The Billiata and Tambão Mn deposits and the Tin Edia Mn-Fe-V deposit are located on the western margin of 
the Oudalan-Gorouol belt. The Barsalogo diamond fields are located north of the Goren belt. 17",Barsalogo,llm
2013_Peters.txt,24,"2.4. Metallogenesis 
Metallogenesis in the northeast of Burkina Faso includes gold, diamonds,  Mn-Fe, silver, lead, 
molybdenum,  copper  and  zinc  (Hastings,  1982;  Milési  et  al.,  1989,  1992;  Hein  et  al.,  2004; 
Tshibubudze  et  al.,  2009). In  the  Oudalan-Gorouol  belt,  manganese  deposits  occur  at  Tambão  and 
Billiata  (Figure  1.1)  and  Fe-Ti-V  mineralization  occurs  in  the  Tin  Edia  deposit. Gold  occurrences 
include  commercially  mined  goldfields  such  as  Essakane,  Inata  and  Taparko  goldfields,  as  well  as 
artisanally mined deposits such as Falagountou artisanal mine. They occur as shear and quartz vein-
hosted deposits. Diamondiferous lamproite and lamprophyre plugs and dykes crop out NNW of Kaya 
in the Pissila batholith in the Barsalogo diamond field, with rare kimberlite pipes (WAXI, 2013).",Barsalogo diamond field,llm
2013_Peters.txt,19,"1.2. Location and physiography 
Burkina  Faso  is  situated in  West  Africa  and is  bordered  by  Ghana,  Benin, Togo,  Mali,  Niger 
and Côte d’Ivoire. It is a landlocked country that covers an area of 274 300 km2. It lies mostly in the 
Sahel climatic zone. The  Sahelian  zone  is  characterized  by  hot  and  arid  conditions. Burkina  Faso  has  an  average 
daily temperature of 32° C and less than 25 cm of rainfall annually, particularly in the northern and 
northeastern regions (McFarland et al., 1998).",Benin,llm
2013_Peters.txt,"17,24","2.4. Metallogenesis 
Metallogenesis in the northeast of Burkina Faso includes gold, diamonds,  Mn-Fe, silver, lead, 
molybdenum,  copper  and  zinc  (Hastings,  1982;  Milési  et  al.,  1989,  1992;  Hein  et  al.,  2004; 
Tshibubudze  et  al.,  2009). In  the  Oudalan-Gorouol  belt,  manganese  deposits  occur  at  Tambão  and 
Billiata  (Figure  1.1)  and  Fe-Ti-V  mineralization  occurs  in  the  Tin  Edia  deposit. Gold  occurrences 
include  commercially  mined  goldfields  such  as  Essakane,  Inata  and  Taparko  goldfields,  as  well  as 
artisanally mined deposits such as Falagountou artisanal mine. They occur as shear and quartz vein-
hosted deposits. Diamondiferous lamproite and lamprophyre plugs and dykes crop out NNW of Kaya 
in the Pissila batholith in the Barsalogo diamond field, with rare kimberlite pipes (WAXI, 2013). || The Essakane, Falagountou, Taparko and Inata goldfields are represented in north-northeast of 
Burkina Faso. The Billiata and Tambão Mn deposits and the Tin Edia Mn-Fe-V deposit are located on the western margin of 
the Oudalan-Gorouol belt. The Barsalogo diamond fields are located north of the Goren belt. 17",Billiata,llm
2013_Peters.txt,16,"1. INTRODUCTION 
1.1. Preamble 
Volcano-sedimentary  belts  make  up  a  large  part  of  the  stratigraphy  of  the  Palaeoproterozoic 
Baoulé-Mossi domain (West Africa) in northeast Burkina Faso (Figure 1.1). The belts are composed 
of  dominantly  lower  to  middle  greenschist  metamorphosed  volcanic,  pyroclastic  and  sedimentary 
rocks  with  extensive  units  of  basalt-andesite,  dacite  and  less  substantial  amounts  of  pyroclastite 
(Milési et al., 1989, 1991; Leube et al., 1990; Ledru et al., 1991). Carbonaceous and Mn-Fe bearing 
chemical sedimentary units are intercalated with the volcanic rocks (Blanchot et al., 1972; Béssoles, 
1977; Wright, 1985; Leube et al., 1990; Melcher, 1995; Kříbek et al., 2008). The volcanic sequences of the Baoulé-Mossi domain were first described in the Birim Valley in 
Ghana  (Kitson,  1918)  and  were  classified  as  tholeiitic  basalts  and  calc-alkaline  lavas.",Birim Valley in Ghana,llm
2013_Peters.txt,"23,27","Three field seasons were planned for between January 2012 and December 2013; however, only 
two  were  completed. The field  area  was  officially  declared  unsafe  in January  2013  because  of civil 
war in the neighbouring country of Mali, and access to the GB was restricted to foreigners. Due to the 
restricted access, a comparative study was undertaken using geochemical data by Ilboudo (2010) for 
the Tiebélé Dome in southern Burkina Faso, and Baratoux et al. (2011) for the Boromo, Houndé and 
Banfora belts, in order to investigate similarities and differences with the samples from the GB. The January 2012 field season was a reconnaissance season intended to gain insight into the size 
of  the  field  area  and  ideal  locations  for  sampling. Limited  sampling  and  mapping  was  completed 
during  this  time. || older  than  the  calc-alkaline  series  of  lavas  for  the  Boromo,  Houndé  and  Banfora  belts. However, 
craton-wide studies by WAXI (2013) indicated that the stratigraphic order of volcanic rocks cannot be 
generalised  (some  belts  do  not  host  tholeiitic  and/or  calc-alkaline  volcanic  rocks)  and  thus  the 
stratigraphy of each greenstone belt must be established independently. 2.2. Granitoid and dolerite emplacement 
The emplacement of tonalite-trondjemite-granodiorite (TTG) plutons and granites in the WAC 
is restricted to 2200, 2160-2130 and 2100-2070 Ma according to Pawlig et al. (2006) and Gueye et al. (2008).",Boromo,llm
2013_Peters.txt,54,"A  variety  of  geochemical  methods  was  used  in  attempt  to 
classify the samples in order to characterize the tectonic setting for volcanic rocks of the GB. Geochemical data for volcanic rocks from the Boromo and Houndé belts, Oudalan-Gorouol belt 
and Tiebélé belt  were used in a comparative study of volcanic units across several different belts in 
Burkina Faso. Data from Baratoux et al. (2011) include 7 tholeiitic basalt samples and 6 calc-alkaline 
volcanic samples that were reported for the Boromo and Houndé belts in western Burkina Faso. Data 
from Ilboudo (2010) were reported for the Tiebélé region in the south of the country. Tshibubudze and 
Hein  (2013)  reported  data  for  two  meta-volcanic  samples  (major-elements  only)  from  the  Oudalan-
Gorouol belt (OGB) in the northeast of Burkina Faso.",Boromo and Hounde belts,llm
2013_Peters.txt,54,"A  variety  of  geochemical  methods  was  used  in  attempt  to 
classify the samples in order to characterize the tectonic setting for volcanic rocks of the GB. Geochemical data for volcanic rocks from the Boromo and Houndé belts, Oudalan-Gorouol belt 
and Tiebélé belt  were used in a comparative study of volcanic units across several different belts in 
Burkina Faso. Data from Baratoux et al. (2011) include 7 tholeiitic basalt samples and 6 calc-alkaline 
volcanic samples that were reported for the Boromo and Houndé belts in western Burkina Faso. Data 
from Ilboudo (2010) were reported for the Tiebélé region in the south of the country. Tshibubudze and 
Hein  (2013)  reported  data  for  two  meta-volcanic  samples  (major-elements  only)  from  the  Oudalan-
Gorouol belt (OGB) in the northeast of Burkina Faso.",Boromo and Hounde belts in western Burkina Faso,llm
2013_Peters.txt,21,"(3) Chapter Four presents field results including volcanic and sedimentary textures, rock types, field 
relationships and characteristic features of the rocks and images. (4)  Chapter  Five  presents  the  results  of  petrographic  studies  of  selected  samples  of  volcanic  rocks, 
including  their  mineralogy  and  modal  abundances,  metamorphic  mineralogies,  alteration 
mineralogies, and primary and secondary textures. (5) Chapter Six presents geochemical data, from major to trace element graphs, results, interpretations 
and  a  brief  comparative  study  with  geochemical  work  from  the  Boromo  and  Houndé  belts  of 
western  Burkina  Faso  (Baratoux  et  al.,  2011),  the  Tiebélé  dome  in  southern  Burkina  Faso 
(Ilboudo,  2010)  and  the  Oudalan-Gorouol  belt  in  northeast  Burkina  Faso  (Tshibubudze  et  al., 
2013). (6) Chapter Seven presents the Discussion. The GB, and several belts from northeastern and western 
Burkina Faso, is contextualized within a regional and global framework. (7) Chapter Eight presents a summation in a Conclusion.",Boromo and Hounde belts of western Burkina Faso,llm
2013_Peters.txt,"17,22,8","Baratoux  et  al. (2011)  argued  that  the 
sedimentary  basins  in  western  Burkina  Faso  exhibited  complicated  strato-structural  relationships, 
making it difficult to establish local stratigraphy. However, recent studies by WAXI (2013) concluded 
that the stratigraphy of the WAC is dependent on the spatial and temporal distribution of belts relative 
to accretionary terranes. Importantly, a detailed stratigraphic study was conducted by Baratoux et al. (2011) across three 
greenstone  belts  in  western  Burkina  Faso  (namely  the  Boromo,  Houndé  and  Banfora  belts)  (Figure 
1.1). Their  study  confirmed  that  the  belts  are  composed  of  calc-alkaline  andesite  and  dacite, 
intercalated  tuff  layers,  pyroclastic  flows,  Mn-Fe    rich  chert  layers  and  volcaniclastic  sedimentary 
rocks  that  overlie  basal  units  of  tholeiitic basalt. || Figure  1.1. Volcano-sedimentary  belts  of  southeast  and  northeast  Burkina  Faso  and  northwestern  Ghana. Volcano-
sedimentary  belts  from  the  northeast  Burkina  Faso  are  modified after  Hein  et  al. (2004);  the  study  area  is  located  in  the 
Goren belt and expanded in Inset A. Location of Tiebélé dome of southern Burkina Faso with Zn anomalies as defined by 
Ilboudo  (2010)  is  presented  in  Inset  B. The  Perkoa  and  Gaoua  deposits  are  located  in  the  Boromo  belt  in  Burkina  Faso, 
southwest of Ouagadougou. || LIST OF FIGURES 
Figure  1.1. Volcano-sedimentary  belts  of  southeast  and  northeast  Burkina  Faso  and  northwestern 
Ghana. Volcano-sedimentary belts from the northeast Burkina Faso are modified after Hein et 
al. (2004);  the  study  area  is  located  in  the  Goren  belt  and  expanded  in  Inset  A. Location  of 
Tiebélé  dome  of  southern  Burkina  Faso  with  Zn  anomalies  as  defined  by  Ilboudo  (2010)  is 
presented in Inset B. The Perkoa and Gaoua deposits are located in the Boromo belt in Burkina 
Faso, southwest of Ouagadougou.",Boromo belt,llm
2013_Peters.txt,"13,58,59,61,67","(b) 
 (c) 
Figure 6.6. (a) Chondrite-normalised REE patterns for the GB tholeiitic basalts. The data presents flat overall patterns and 
are considered typical of tholeiitic MORB. The average range in concentrations for LREE is from ~8-25 times the chondritic 
value, whereas the HREE range between ~9 and 20  times chondrite. Some samples present slight depletions, while others 
present  slight  enrichments  from  LREE  to  HREE. (b)  Chondrite-normalised  REE  diagram  comparing  the  GB,  Boromo-
Houndé and Tiebélé tholeiitic basalts. || A  trend  from  MgO 
toward FeOtotal was resolved for the Boromo-Houndé tholeiitic basalts, which plot in the tholeiite field. The  Tiebélé  samples  did  not  resolve  a  trend  possibly  due  to  the  limited  sample  suite  analysed  by 
Ilboudo (2010). They were scattered throughout the calc-alkaline and tholeiitic fields. Harker  diagrams  were  plotted  for  samples  from  the  GB. They  are  summarized  according  to 
trends  observed. MgO  was  used  on  the  x-axis  rather  than  SiO2  because  the  range  of  MgO  in  mafic 
volcanic  rocks  is  much  less  than  SiO2,  avoiding  the  effect  of  distortion. || On 
the x-axis, between Hf and Gd, there is no relative enrichment or depletion. Toward the HFS elements, 
the Boromo-Houndé samples exhibit slight depletions relative to the GB tholeiitic basalts. Overall, the 
calc-alkaline rocks  from  the  Boromo-Houndé  belts  report  a  decreasing  trend  from  Rb  toward  Lu. A 
negative  Ti  anomaly  is  again  evident  in  all  samples. Chondrite-normalised  multi-element  diagrams 
were  plotted  with  a  different  elemental  array  (after  Rollinson,  1993)  on  the  x-axis  (Figure  6.4a). Samples of tholeiitic basalt from the GB, Boromo-Houndé and the Tiebélé belts were compared. || The 
average range in concentrations for LREE is from ~8-25 times the chondritic value, whereas the 
HREE range between ~9 and 20 times chondrite. Some samples present slight depletions, while 
others present slight enrichments from LREE to HREE. (b) Chondrite-normalised REE diagram 
comparing  the  GB,  Boromo-Houndé  and  Tiebélé  tholeiitic  basalts. The  REE  patterns  of  each 
sample  suite  present  parallel  patterns  of  similar  magnitudes. The  Tiebélé  samples  present  a 
slightly  decreasing  trend  from  LREE  to  HREE. (c)  Chondrite-normalised  REE  diagram 
comparing tholeiitic basalts from the GB to the Boromo-Houndé calc-alkaline volcanic rocks. || The Boromo-Houndé and Tiebélé basaltic rocks were also plotted in  Figure 6.1d. The highest 
silica  content  for  all  the  samples  was  less  than  65  wt%  SiO2. The  maximum  K2O  value  was 
approximately 4.5 wt%. Half of the Boromo-Houndé samples plot in the Low-K series together with 
the  GB  samples. The  remaining  samples,  originally  defined  as  calc-alkaline  basalt  and  andesite  by 
Baratoux  et  al. (2011),  plot  in  the  calc-alkaline  fields,  including  the  Medium-K,  High-K  and 
Shoshonitic  fields. || The REE patterns of each sample suite present parallel patterns of similar magnitudes. The  Tiebélé  samples  present  a  slightly  decreasing  trend  from  LREE  to  HREE. (c)  Chondrite-normalised  REE  diagram 
comparing  tholeiitic  basalts  from  the  GB  to  the  Boromo-Houndé  calc-alkaline  volcanic  rocks. The  calc-alkaline  rocks 
present  enrichment  in  LREE  relative  to  HREE  compared  to  the  tholeiitic  compositions,  resulting  in  a  decreasing  trend. Boromo-Houndé calc-alkaline volcanic rocks have La values range from ~30-80 time chondrite and Lu between ~6 and 12 
times chondrite. Negative Eu anomalies are present. || These elements are also prone to alteration, 
therefore alteration is a cause for distortion. However,  the  AFM  diagram  presented  in  Figure  6.1e  plots  all  samples  from  the  GB  in  the 
tholeiitic  series. The  data  plots  above  the  calculated  boundary  between  tholeiitic  and  calc-alkaline 
series  (Irvine  and  Baragar,  1971). Besides  a  few  outliers,  a  trend  from  MgO  toward  FeOtotal  was 
resolved for the GB samples. The comparative data from Boromo-Houndé and Tiebélé belts primarily 
plot  within  the  tholeiitic  series,  but  samples  from  both  regions  do  show  calc-alkaline  compositions. This  was  observed  by  data  plotting  below  the  calc-alkaline-tholeiitie  boundary. || This indicates comparable trace element behaviour. A negative Ti anomaly was observed 
for  every  sample. Rb  also  shows  low  values,  particularly  for  the  GB  and  Boromo-Houndé  samples. The Tiebélé basalt samples show low Rb values, but not as low as the other two sample regions. It is 
unlikely that the negative Rb values are caused by distortion, as a result of its position on the x-axis 
because it was plotted adjacent to Ba, which contains similar ionic properties. Thus Rb is probably low 
due its mobility during alteration.",Boromo-Hounde,llm
