filename,page,mention,location,source
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"21,7,8,9","1.2 Location and physiography 
The area of study is located ±250 km NE of the capital city, Ouagadougou, Burkina Faso 
(Fig. 1). Burkina  Faso  is  a  landlocked  country  in  West  Africa. The  neighbouring 
countries  include  Mali,  Niger,  Benin,  Togo,  Ghana  and  Côte  d`Ivoire. The  official 
language is French. Other languages, local languages include Mooré and Dioula. || Figure 1. Simplified geological map of the West African Craton after Thièblemont et al. (2004), and the geological map of the study area modified 
after  Castaing  et  al. (2003). The  study  area 
is  situated 
in 
the  Palaeoproterozoic  Baoule-Mossi  Domain 
in  Burkina  Faso. || Since the completion of geological mapping of the West African Craton in the 1980s by 
the BRGM, geological mapping has been focused in areas with potential mineral deposits 
including  gold  deposits  in  the  Ashanti  Belt  and  Tarkwa  Basin  in  Ghana  (Milési  et  al., 
1989, 1991; Feybesse et al., 2006). In Burkina Faso studies completed by Feybesse et al. (1990), Lompo et al. (1991, Béziat et al. (2000) and Hein et al. (2004) have focused on 
the Boromo-Goren Greenstone belt and associated gold mineralization. || concluded  that  in-situ  laterite  in  Burkina  Faso  formed  during  the  upper  Cretaceous  to 
Eocene. The laterite is randomly distributed in the northern part of the study area. 4.6 Alluvial profile 
The alluvial profile in the area of study is dominated by light coloured, fine to medium 
sand  with  fragments  of  siltstone  and  quartz-vein  material. The  alluvial  profile  covers 
most of the landscape in Burkina Faso. 4.7 Intrusions 
4.7.1 Biotite Granite/ Adamellite  
A biotite granite/adamellite crops out west of the Markoye fault (Fig. 2).",Burkina Faso,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,8,"1.2 Location and physiography 
The area of study is located ±250 km NE of the capital city, Ouagadougou, Burkina Faso 
(Fig. 1). Burkina  Faso  is  a  landlocked  country  in  West  Africa. The  neighbouring 
countries  include  Mali,  Niger,  Benin,  Togo,  Ghana  and  Côte  d`Ivoire. The  official 
language is French. Other languages, local languages include Mooré and Dioula.",Cote d'Ivoire,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"14,16,17,36,37,47,6","Calculated fold axis 
Figure  12. Equal  area  stereographic  projection  of  the  poles  to  bedding  at  Essakane 
exploration  trenches. The  calculated  mean  strike  and  dip  is  343°/27°E. The  calculated 
best  fit  girdle  is  078°/88°S. The  spread  of  the  poles  along  the  girdle  indicates  that  the 
bedding has been folded; the calculated mean strike and dip is inferred to parallel the fold 
axes. The  fold  is  asymmetric  with  the  fold  vergence  to  the  SW  indicating  that  the 
transport direction is toward the SW. || Chapter 3: Methodology 
3.1 Data collection 
In  January  2007  a  detailed  structural  mapping  project  was  conducted  in  the  study  area 
over  a  period  of  20  days,  including  days  allocated  to  logistics  and  camp  management. Geology  and  topographic  maps,  and  airborne  magnetic  data  were  used  to  delineate  the 
Markoye  fault. Geographic  and  geologic  reconnaissance  studies  of  the  region  were 
conducted  before  the  actual  field  work  commenced. Several  east-west  traverses  were 
conducted  across  the  Markoye  fault  between  Essakane  and  Tambăo  (Fig.1  and  2). For 
each station point mapped, lithological and structural data was recorded, a photographic 
record was made, GPS position was established using UTM grid co-ordinates (WGS 84), 
and if appropriate, samples were collected for petrographic studies. The  data  was  captured  using  a  northern  hemisphere  compass  clinometer,  and  the 
geographic  coordinates  were  recorded  using  Garmin  Geographic  Positioning  System 
(GPS) instrument. || Figure  11. Photographic  mosaic  of  Essakane  exploration  trench  number  1. This  trench 
wall  is  southeast  facing,  and  the  pictures  were  taken  facing  to  the  northwest. The 
Essakane  prospect  is  hosted  by  an  asymmetric  open  anticline. The  stockwork,  breccia, 
and  sheeted  quartz-carbonate  veins  are  concentrated  (hosted)  in  the  eastern  limb,  the 
west-dipping cavities on the NE limb where produced by orpailleurs who excluded west-
dipping, gold bearing veins. 30 || Figure  2. Schematic  interpretation  of  LANDSAT  image,  modified  after  Hein  and 
Tshibubudze, 2007 showing locations of villages, orpaillage (             ) and traverse lines 
(     ). The villages are: Salmossi (S), Essakane (E), Tin Agadel (TA), Tin Taradat (TT), 
Markoye (M), and Gorom-Gorom (GG). The (YMC) Yacouba Mafic Complex      . 10 || In  Milési  et  al. (1989,  1991,  1992)  and  Hottin  and 
Ouedraogo  (1992),  the  Markoye  fault  is  recorded  as  a  westerly-dipping  thrust  but  field 
data was not presented. Unpublished structural studies completed for Goldfields Mining 
Pty, Ltd, Ore Zone Resources and BHP Billiton concluded that the Markoye fault is an 
east-verging  thrust  (Rogers  and  Dong,  2000)  and  that  it  is  a  part  of  a  regional  dextral 
strike-slip system. 2.9 Regional metallogeny 
The West African Craton hosts many mineral deposits, for example, gold, diamond, iron, 
and  manganese,  silver,  lead  and  zinc  (Hastings,  1982;  Milési  et  al.,  1992). Several 
deposits and deposit styles occur in the study area including; (1) The manganese deposit 
at  Tambăo  close  to  border  with  Niger  (Fig. 2),  (2)  gold  mineralization  at  Essakane, 
Gosséy, Koiréziéna, Falagountou (Fig. || Structural  studies  indicate  that  the  NE-trending  Markoye  fault,  which  is  the  first-order 
crustal-scale  structure,  have  undergone  at  least  two  phases  of  deformation,  D1  and  D2, 
with reactivation during the late phase of D2. D1 resulted in formation of NW-trending 
asymmetric folds and thrusts at Essakane, and the displacement along the Markoye fault 
was dextral reverse. D2 is a period of SE-NW crustal shortening that formed NE-trending 
folds,  and  NE-trending  regional  foliation. The  NE-trending  mylonite  to  ultramylonite 
zone, pseudotachylyte veins, buck quartz-carbonate (± tourmaline) veins and quartz iron-
rich catalasite vein, and late quartz-chlorite shears formed during D2. D1 is interpreted to pre-date the Eburnean Orogeny, and D2 is correlated to the Eburnean 
Orogeny ~2.1 G.a. The name ‘Markoye Fault’ should be changed to Markoye Shear Zone 
(MSZ) to reflect the complex nature of the structure and tectonic history. || The presence of black shale and siltstone at Essakane provides evidence of fine material 
deposited  by  suspension  settling  at  the  delta  front  (Eriksson  et  al.,  1998;  Sultan  and 
Björklund,  2006). The  meta-volcanoclastic  greywackes  host  thin  intercalated  layers  of 
fuchsite  and  mud-cracks. Fuchsite  layers  and  mud-cracks  can  form  in  lagoonal 
(continental  shelf)  environments  were  temperature  and  availability  of  water  is  the 
controlling  factors  (Sultan  and  Björklund,  2006). The  meta-conglomerate  contains  sub-
rounded to rounded clasts indicating a local origin and short transportation distance. The 
conglomerate  units  were  probably  deposited  proximal  to  the  source  in  a  deltaic 
environment  (Eriksson  et  al.,  1998). The  presence  of  stromatolites  in  greywacke 
41",Essakane,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,32,"F1 and F2 are crosscut by faults and quartz-chlorite shears associated with the 
development of quartz-carbonate veins during reactivation of the Markoye fault. 5.2 D1 
D1 is associated with the formation of NW-trending folds (F1) that are clearly evident in 
the exploration trenches at Essakane Orpaillage (Fig. 11). An equal area projection of the 
poles to bedding exposed in the trenches in the southern part of the Essakane Orpaillage 
is  presented  in  Figure  12. The  mean  strike  and  dip  is  343°/27°E. Calculated  fold  axes 
plunge  2°  towards  348°.",Essakane Orpaillage,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"22,50,52,54,6,7","Abstract 
The  regional  lithological  and  structural  mapping  completed  in  the  north-eastern  part  of 
Burkina Faso indicates that the Essakane goldfield of the West African Craton is hosted 
by  meta-volcanoclastic  and  meta-sedimentary  rocks  of  the  Birimian  sequences. The 
sequences  are  dominated  by  meta-volcanoclastic  greywackes,  intercalated  meta-
conglomerate,  meta-sandstone-greywacke,  siltstone  and  shale. The  sequences  have 
primary sedimentary structures preserved as compositional layering. The  depositional  environment  of  the  sequences  is  interpreted  to  have  occurred  in  a 
shallow  marine  continental  shelf  environment  at  a  delta  front  setting. The  sequences 
where  subjected  to  several  phases  of  deformation  and  metamorphism. They  have  been 
contact metamorphosed to hornblende hornfels facies during emplacement of adamellite, 
pyroxenite-gabbro, granodiorite-tonalite plutons, and dolerite dykes. || Chapter 7: Conclusion 
The Markoye fault is a broad zone of faulting, shearing, mylonite zone, pseudotachylyte 
veins, L-tectonites, quartz iron-rich cataclasite veins and quartz-carbonate (± tourmaline) 
veins and is renamed as the Markoye Shear Zone (MSZ). The  lithologies  of  Essakane  goldfield  consist  of  metamorphosed  Birimian  volcano-
sedimentary  and  sedimentary  sequences  that  were  deposited  in  a  shallow  marine 
continental shelf at a delta front setting. These sequences have been intruded by plutonic 
rocks  that  include  granodiorite-tonalite,  pyroxenite-gabbro,  granite  (adamellite)  plutons 
and dolerite dykes. The plutons and dyke systems have contact metamorphosed the rocks 
of  the  region  to  hornblende-hornfels  facies,  but  primary  sedimentary  structures  are 
preserved as compositional layers. All the lithologies in the area have been subjected to 
several phases of local-regional deformation, with development of mylonite, schistosity, 
and L-tectonite. Two phases of deformation are recognised related to the Markoye Shear Zone (MSZ) in 
the  area. || However most of the published ages in Figure 22 imply syn-depositional emplacement. (3) In Figure 22 the ages for granite suite rocks are younger than, or, synchronous to, the 
emplacement of tonalite suite rocks. At Essakane goldfield granite xenoliths are hosted in 
tonalite, which means that the granite suite is older than the tonalite suite. Consequently the data set shows inconsistencies and this needs further investigation. 46 || However, little or 
no research has been undertaken to develop an understanding of first order crustal scale 
structures and their relationship to gold mineralization in the Essakane goldfield. This is 
the purpose of this report. || The 
pegmatite  vein  is  ±40  cm  thick,  and  it  trends  NE. It  is  a  plagioclase-tourmaline-topaz 
pegmatite with crystals greater than 10cm in size. 4.7.4 Dolerite 
A series of parallel NW-trending, mafic magnetic dolerite dykes crosscut the study area. They are composed of plagioclase, clinopyroxene and magnetite and  commonly  exhibit 
granophyric texture in thin section. The mineralogical composition is given in Figure 10. The  dykes  crosscut  greywacke-siltstone  sequences  at  the  Essakane  goldfield  and  have 
contact  metamorphosed  these  sequences  to  hornblende-hornfels  facies. || The early phase of D2 is associated with medium to high grade metamorphic conditions 
with  high  strain  along  the  MSZ  and  formation  of  the  MMZ  and  pseudotachylyte  veins 
(Fig. 2). Quartz  iron-rich  cataclasite  veins  and  buck  quartz-carbonate  (±  tourmaline) 
veins  in  quartz-chlorite  shears  crosscut  the  MMZ  and  are  interpreted  to  represent  low 
strain rates during progressive deformation on the MSZ. Quartz-chlorite shear zones are 
gold bearing at Essakane goldfield. 6.5 Relative and Absolute chronologies (Tectonic history) 
Although  absolute  dating  can  delineate  separate  stratigraphic  sequences  and  tectonic 
events based on heavy or light mineral analysis, these minerals are rarely available and 
the analyses are limited by availability of resources. Due to geological processes that are 
continuously  taking  place,  including,  erosion,  deposition  and  tectonic  events,  complete 
stratigraphic  sequences  are  rarely  available  to  define  absolute  ages,  and  therefore,  it  is 
generally  simple  to  establish  the  spatial  and  temporal  relationship  of  the  various 
geological  features  in  the  region  by  establishing  the  crosscutting  relationships. || The gold mineralization in the Essakane goldfield is related to the 
late quartz-chlorite schist of D2. 48",Essakane goldfield,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"19,20","The  monotonous  greywacke-siltstone  sequences  at  the  Essakane  orpaillage  west  of  the 
Essakane village (Fig. 2) hosts crosscutting quartz-carbonate veins, and gold-arsenopyrite 
mineralization is hosted in the alteration zone surrounding the quartz-carbonate veins in 
competent  greywacke  sandstone  units. The  greywacke-siltstone  sequence  has  been 
folded. Siltstone  units  are  spotted  with  ovoid  porphyroblasts  of  cordierite  (thermally 
metamorphosed). Siltstone, greywacke, sandstone and shale layers are interbedded. Shale 
is dark-grey to black in colour, and contains a pronounced pencil cleavage. || West  of  the  Essakane  orpaillage  (Fig. 2)  the  lithologies  are  dominated  by  greywacke 
sandstone  that  contains  shale  fragments. Primary  sedimentary  features  including  sand-
balls, slumps and cross-bedding are preserved as compositional layering. The pebble lag 
at the bottom of the greywacke sandstone layer is polymictic with clasts of shale (black) 
and  chert. The  sequences  have  been  contact  metamorphosed  to  hornblende-hornfels 
facies by a mafic dyke intrusion. 4.3 Massive volcanoclastic greywacke sequences 
Massive volcanoclastic greywacke units underlie the greywacke siltstone sequences, and 
are  predominantly  composed  of  quartz  and  feldspar  grains  in  a  fine  to  medium  grained 
matrix  (Fig.",Essakane orpaillage,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,14,"In  Milési  et  al. (1989,  1991,  1992)  and  Hottin  and 
Ouedraogo  (1992),  the  Markoye  fault  is  recorded  as  a  westerly-dipping  thrust  but  field 
data was not presented. Unpublished structural studies completed for Goldfields Mining 
Pty, Ltd, Ore Zone Resources and BHP Billiton concluded that the Markoye fault is an 
east-verging  thrust  (Rogers  and  Dong,  2000)  and  that  it  is  a  part  of  a  regional  dextral 
strike-slip system. 2.9 Regional metallogeny 
The West African Craton hosts many mineral deposits, for example, gold, diamond, iron, 
and  manganese,  silver,  lead  and  zinc  (Hastings,  1982;  Milési  et  al.,  1992). Several 
deposits and deposit styles occur in the study area including; (1) The manganese deposit 
at  Tambăo  close  to  border  with  Niger  (Fig. 2),  (2)  gold  mineralization  at  Essakane, 
Gosséy, Koiréziéna, Falagountou (Fig.",Falagountou,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,30,"Figure  9. Coarse  to  medium  granodiorite-tonalite,  which  is  composed  of  plagioclase, 
quartz, hornblende and biotite crystals. The nature of banding that is parallel to strike of 
the compass clinometer is not known. GPS 14 35 05 7 W 00 00 05 4. 24",GPS 14 35 05 7 W 00 00 05 4,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,29,"Figure  8. (a)  The  pyroxenite  layer  of  the  YMC. GPS  N  14  30  27  7  E  00  00  16  2. (b)  
Photomicrograph  of  crystals  of  clinopyroxene  and  nepheline  of  the  pyroxenite  layer  of 
the YMC. 23",GPS N 14 30 27 7 E 00 00 16 2,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"12,13,15,7,8","1.2 Location and physiography 
The area of study is located ±250 km NE of the capital city, Ouagadougou, Burkina Faso 
(Fig. 1). Burkina  Faso  is  a  landlocked  country  in  West  Africa. The  neighbouring 
countries  include  Mali,  Niger,  Benin,  Togo,  Ghana  and  Côte  d`Ivoire. The  official 
language is French. Other languages, local languages include Mooré and Dioula. || 2.6 Tarkwa Group 
The  Tarkwa  Group  is  defined  from  Ghana  as  clastic  meta-sedimentary  rocks  derived 
from  erosion  of  the  Birimian  sequences  (Leube  et  al.,  1990;  Milési  et  al.,  1991). The 
6 || 2003),  and  (3)  pegmatites  veins  bearing  tourmaline  plagioclase  and  topaz  crystals  near 
Tambăo. Several deposits are associated with the sulphidised brittle-ductile shear zones, 
including gold in sheeted and stockwork quartz veins, copper as malachite in buck quartz 
veins,  and  tourmaline  and  topaz  in  pegmatite  and  buck  quartz  veins  (Foster  and  Piper, 
1993; Lompo, 2001; Castaing et al., 2003). Foster and Piper (1993) have restricted gold 
mineralization of the West African Craton to the Eburnean tectonothermal event, but this 
does  not  include  gold  hosted  by  the  Tarkwa  Group  meta-sedimentary  units  in  Ghana 
(Milési  et  al.,  1991;  Feybesse  et  al.,  2006)  which  formed  after  the  Eburnean  event. Bossière  et  al. (1996)  concluded  that  the  Tarkwa  Group  meta-sedimentary  units  in  the 
study area have no economic value. 9 || Bossière  et  al. (1996)  established  that  the  metamorphosed  sequences  of  the  Tarkwa 
Group of Burkina Faso (in the study area) were different from those defined in Ghana, in 
that they contain euhedral zircons that suggest a short transportation distance. In the study 
area  the  Tarkwa  Group  meta-sedimentary  rocks  are  deformed. Their  deformation  has 
been attributed to the formation of sinistral shears and low grade metamorphism that is 
characterised by formation of muscovite (Bossière et al., 1996; Naba et al., 2004), which 
is  similar  to  what  has  been  defined  in  Ghana  by  Milési  et  al. (1989,  1991). They  were 
divided into 3 main lithological units by Bossière et al. || Since the completion of geological mapping of the West African Craton in the 1980s by 
the BRGM, geological mapping has been focused in areas with potential mineral deposits 
including  gold  deposits  in  the  Ashanti  Belt  and  Tarkwa  Basin  in  Ghana  (Milési  et  al., 
1989, 1991; Feybesse et al., 2006). In Burkina Faso studies completed by Feybesse et al. (1990), Lompo et al. (1991, Béziat et al. (2000) and Hein et al. (2004) have focused on 
the Boromo-Goren Greenstone belt and associated gold mineralization. || Tarkwa Group unconformably overlies the Birimian sequence (Leube et al., 1990; Milési 
et al., 1992; Castaing et al., 2003) and was deformed and metamorphosed to greenschist 
facies during the Eburnean Orogeny (Milési et al., 1989, 1991). The Tarkwa Group has been divided into three units: the Banket series, phyllite unit and 
the meta-sandstone unit. The Banket series is further divided into the Banket quartz lithic 
meta-sandstone unit and the Banket meta-conglomerate unit (Tunks et al., 2004). Kwesie 
(1984) and Kesse (1985) in Milési et al., (1991) described the meta-conglomerate unit at  
Tarkwa  in  Ghana  as  monomictic,  consisting  of  over  90%  rounded  vein  quartz  pebbles 
and approximately 10 % schist and quartzite pebbles. The matrix is mainly composed of 
silica and black sands that are rich in heavy minerals including magnetite, ilmenite, rutile 
and  tourmaline  (Milési  et  al.,  1989,  1991;  Bossière  et  al.,  1996). The  Tarkwa  Group 
meta-conglomerate unit hosts and has been the source for economic gold at the Tarkwa 
mine, Ghana (Milési et al., 1991).",Ghana,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"11,14","(1996) 
considered B2 to be younger than B1, however, Milési et al. (1991, 1992) and Feybesse 
and  Milési  (1994)  considered  B1  to  be  younger  than  B2. In  contrast  Hein  et  al. (2004) 
established  that  meta-volcanic  and  meta-pyroclastic  units  are  interbedded  with  meta-
sedimentary rocks throughout the type locality in the Goren Greenstone Belt, and thus the 
stratigraphy of the NE of Burkina Faso may need revision. 2.4 Intrusive complexes 
During  the  polycyclic  Eburnean  Orogeny  numerous  calc-alkaline  plutons  intruded  the 
Palaeoproterozoic sequences (Pawlig et al., 2006) including tonalite (TTG), granodiorite, 
diorite  and  meta-diorite,  and  these  are  collectively  called  Eburnean  granitoids  (Pons  et 
5 || (2004)  in  the  Boromo-Goren  Greenstone  Belt,  four  deformational  events  are  currently 
recognised. D1,  represented  by  isoclinal  folds  (F1)  which  are  synchronous  with 
development  of  foliation. D2,  represented  by  formation  of  N,  NE  and  NW-trending 
sinistral faults that are synchronous with low-grade metamorphism. D3 is represented by 
NE-trending  dextral  or  dextral  reverse  faults,  also  synchronous  with  low-grade 
metamorphism. D3 event is associated with the development F3 folds during E-W crustal 
shortening. D4, which is represented by NW-trending Wabi-Tampelse Shear Zone which 
crosscuts the Goren Greenstone Belt is associated with development of mesoscopic folds 
(F4) during N-S crustal shortening (Hein et al., 2004). || between the West African Craton and the Birimian sequences (Milési et al., 1989; Davis 
et  al.,  1994;  Feybesse  and  Milési.,  1994). Furthermore  Milési  et  al. (1992)  determined 
that an unconformity exists between the lower and the upper Birimian series in the type 
locality in the Goren Greenstone Belt. However Hein et al. (2004) demonstrated that the 
discordance  was  structural  and  that  the  lower  and  upper  Birimian  series  are,  instead, 
interbedded. An  unconformity  also  exists  between  the  Birimian  sequences  and  the 
overlying Tarkwa Group sequences (Leube et al., 1990; Milési et al., 1992; Castaing et 
al., 2003).",Goren Greenstone Belt,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,16,"Figure  2. Schematic  interpretation  of  LANDSAT  image,  modified  after  Hein  and 
Tshibubudze, 2007 showing locations of villages, orpaillage (             ) and traverse lines 
(     ). The villages are: Salmossi (S), Essakane (E), Tin Agadel (TA), Tin Taradat (TT), 
Markoye (M), and Gorom-Gorom (GG). The (YMC) Yacouba Mafic Complex      . 10",Gorom-Gorom,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,"14,22","In  Milési  et  al. (1989,  1991,  1992)  and  Hottin  and 
Ouedraogo  (1992),  the  Markoye  fault  is  recorded  as  a  westerly-dipping  thrust  but  field 
data was not presented. Unpublished structural studies completed for Goldfields Mining 
Pty, Ltd, Ore Zone Resources and BHP Billiton concluded that the Markoye fault is an 
east-verging  thrust  (Rogers  and  Dong,  2000)  and  that  it  is  a  part  of  a  regional  dextral 
strike-slip system. 2.9 Regional metallogeny 
The West African Craton hosts many mineral deposits, for example, gold, diamond, iron, 
and  manganese,  silver,  lead  and  zinc  (Hastings,  1982;  Milési  et  al.,  1992). Several 
deposits and deposit styles occur in the study area including; (1) The manganese deposit 
at  Tambăo  close  to  border  with  Niger  (Fig. 2),  (2)  gold  mineralization  at  Essakane, 
Gosséy, Koiréziéna, Falagountou (Fig. || is  crosscut  by  a  week  anastomosing  cleavage  that  is  non  penetrative. The  cleavage 
crosscuts post-dates the emplacement of pyroxenite intrusion. NW-trending  pyroxenite  dykes  are  composed  entirely  of  pyroxene  crystals  and 
hornblende. The  wall  rocks  to  these  dykes  are  contact  metamorphosed  to  hornblende-
hornfels facies. 4.7.3 Granodiorite-Tonalite 
A granodiorite-tonalite intrusion outcrops over greater than 50% of the study area west of 
the Markoye fault between Gosséy and Tambão (Fig. 1).",Gossey,llm
2007_Tshibubudze_THE MARKOYE FAULT_2007.txt,17,"All samples where transported to Orezone Resources main office 
in  Ouagadougou,  and  then  transported  to  Johannesburg  by  Air  France  flight. Samples 
were  catalogued  and  submitted  to  SGS  laboratories  in  Booysens  Johannesburg  to  make 
polished  thin  sections  (PTS). Oriented  samples  were  referenced  to  magnetic  north,  and 
marked with horizontal and vertical orientation lines. 11",Johannesburg,llm
