filename,location,pages,mentions,source,location_type
2014_MSc_YOSSI.txt,Archaean Kenema-Man domain,13,"The Leo-Man Shield includes the Archaean Kenema-Man 
domain 
in 
the  west  and 
the  Palaeoproterozoic  Baoulé-Mossi  domain 
in 
the  east. The 
Palaeoproterozoic Kayes and Kedougou-Kenieba inliers are situated in the west of the craton between 
the Reguibat and Leo-Man shields. The Leo-Man Shield is divided into the Archaean Kenema-Man 
domain and Palaeoproterozoic Baoulé-Mossi domain. The Baoulé-Mossi domain is made up of linear 
greenstone belts composed of metamorphosed plutono-volcanic, volcaniclastic and sedimentary rocks, 
and TTG suite granitoids (Lompo, 2010). 2.2. Regional geology setting 
2.2.1.",llm,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Arsenin,18,"3.0. METHODOLOGIES IN GEOPHYSICAL INVERSION MODELLING AND 
IMAGE PROCESSING TECHNIQUES 
3.1. Introduction 
Geophysical modelling has historically been the method by which applied geophysicists interpret 
geophysical  data. Modelling  is  performed  as  forward  and  inversion  modelling. Inversion  modelling 
allows construction of a model using data collected during fieldwork. Inversion modelling addresses the non-uniqueness problem (Tikhonov and Arsenin, 1977).",rules,PLACE
2014_MSc_YOSSI.txt,Australia,17,"Geophysical interpretations in the regional scale 
Regional scale geophysical studies have been conducted in Burkina Faso by Mickus (2008) and 
Metelka et al. (2010) and in the Gawler craton in Australia by Stewart and Betts (2010). A large scale 
study  was  the  gravimetric  analysis  conducted  in  Burkina  Faso  by  Mickus  (2008). The  goal  was  to 
control the relation between the gravimetric anomalies and metal deposits throughout Burkina Faso. This study highlighted the use of the geophysical datasets on a large scale and the use of geological 
data in direct modelling even in the absence of geological data. The studies of Metelka et al.",rules,PLACE
2014_MSc_YOSSI.txt,BSZ,29,"These  extensive  anomalies  trend  NNW  and NW  (Figure 
4.5) and correspond with: 
  The  Yanfolila  belt  that  trends  NNW  and  is  located  west  of  Yanfolila-Kalana  Shear  Zone 
(Girard et al., 1998).   The Bougouni belt that trends NW and is located to the southwest of BSZ (Randgold, 2007).   The Kolondieba belt which is located to the west  of the BSZ and north of Bougouni belt, 
and  trends  NW. The  belt  was  identified  by  Randgold  (2007)  who  described  its  volcano-
sedimentary character. A number of curvilinear attributes in the study area can be interpreted as folds  (Figure 4.5), and 
correspond with folds interpreted by Feybesse et al. (2006).",llm,PLACE
2014_MSc_YOSSI.txt,Bafing River,9,"These  rivers  include  the  Bafing  River,  Niger  River  (at 
Kouroussa,  Siguiri)  and  its  tributaries  Sankarani,  Fié,  Tinkisso  (at  Faranah),  Mafou,  Dion  and 
Niandan (in Kissidougou) and Milo (in Kankan). In Mali, the study area is traversed by the tributaries 
of the Niger River including the Sankarani in the north that debouches into the Niger River upstream 
12","llm,rules",PLACE
2014_MSc_YOSSI.txt,Bagoe,27,"(1998) as the Bougouni and 
Bagoe  basin,  and  is  dominated  by  shale,  sandstone  and  greywacke,  and  intercalated  volcano-
sedimentary rocks, and/or numerous TTG suite granitoids. Moderate intensity gravity zones in Figure 4.4 are located (1) in the far-east of the study area and 
coincide with a moderate intensity magnetic zone, and (2) between the low intensity gravity zones and 
coincides  with  low  intensity  magnetic  zones. The  later  was  interpreted  by  Miller  et  al. (2013)  as  a 
zone of volcano-sedimentary rock with granitoid intrusions. A  high  intensity  gravity  zone  Figure  4.4  is  located  in  the  northwest  of  the  study  area  and 
coincides with a low intensity magnetic zone. Egal et al (1999) interpreted this region as forming the 
Siguiri Basin  which is composed of  siltstone,  mudstone  and  subordinate arkoses,  with pelitic schist 
(Egal et al., 1999).",rules,PLACE
2014_MSc_YOSSI.txt,Bagoe basin,"16,17","2.3. Architecture and geological setting of southern Mali and northeast Guinea 
The  study  area  in  southern  Mali  and  northeast  Guinea  is  composed  of  metamorphosed 
sedimentary units including greywacke, siltstone and conglomerate that are intercalated with volcanic 
rocks (Liégeois et al., 1991). The rocks of the study area are grouped from west to east into the Siguiri, Bougouni, and Bagoé 
basins,  which  are  divided  by  greenstone  belts  including  the  Yanfolila,  Massigui  and  Syama  belts 
(Figure  2.2). They  are  unconformably  overlain  by  the  Neoproterozoic  sediments  of  the  Taoudeni 
basin. The Siguiri basin is dominated by the Siguiri-Kankan Formation in Guinea, and is composed of 
siltstone,  mudstone  and  subordinate  arkoses,  with pelitic  schist (Egal  et al., 1999;  Lahondère  et  al., 
1999). These sediments are intercalated with pyroclastites or tuffs that are composed of rhyolite and 
quartz  lithic  fragments  (Lahondère  et  al.,  2002). || The 
basin  is  composed  of  shale,  sandstone,  greywacke,  and  intercalated  volcano-sedimentary  rocks 
(Feybesse et al., 2006a; Parker and Wilkinson, 2011). The NW-trending Bougouni belt (Figure 2.2) of 
Girard et al. (1998) and Randgold (2008) is situated in the southeast of the Bougouni basin. The NE-
trending Massigui belt of Girard et al. (1998) is situated in the NE of the basin and is composed of 
porphyry rhyodacites with basalt, breccia and conglomerate units (Kušnir, 1989; Girard et al., 1998). The Banifing shear zone separates the Bougouni basin to the west from the Bagoé basin to the 
east (Figure 2.4). || The  Kadiana-Manankoro  greenstone  belt  is  the  eastern  boundary  of  the  Bagoé  basin. It  is 
represented by a contact that is faulted with gneissic rocks (Girard et al., 1998). Metamorphism in the study zone is characterised by regional and contact metamorphic mineral 
assemblages. Regional  metamorphism  is  characterised  by  mineral  assemblages  to  middle  to  upper 
greenschist mineral assemblage (Tunks et al., 2004). Contact  metamorphism is characterised by the 
amphibolite facies observed in the contact aureole of granitoids. 2.6.",llm,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Bagoe belt,16,"The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19",llm,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Bagoe volcano-sedimentary belt,16,"The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19",llm,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Bagoé,16,"The 
basin  is  composed  of  shale,  sandstone,  greywacke,  and  intercalated  volcano-sedimentary  rocks 
(Feybesse et al., 2006a; Parker and Wilkinson, 2011). The NW-trending Bougouni belt (Figure 2.2) of 
Girard et al. (1998) and Randgold (2008) is situated in the southeast of the Bougouni basin. The NE-
trending Massigui belt of Girard et al. (1998) is situated in the NE of the basin and is composed of 
porphyry rhyodacites with basalt, breccia and conglomerate units (Kušnir, 1989; Girard et al., 1998). The Banifing shear zone separates the Bougouni basin to the west from the Bagoé basin to the 
east (Figure 2.4).",rules,PLACE
2014_MSc_YOSSI.txt,Bagoé belt,16,"The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19",rules,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Bamako,9,"It 
includes  the  1:200,000  map  sheets  of  Yanfolila,  Tienko,  Bougouni,  Bamako  east,  Bamako  west, 
Tingrela, Massigui and Nielle in Mali, and 1:200,000 map sheets of Siguiri, Sirakoro, Faraba, Kankan 
and Falama in Guinea (Figure 1.3) (IGN, 1993). The topography in the east of the study area is dominated by a set of slightly inclined plateaus 
with low mountains and extensive plains. In the west of the study area, the topography is dominated 
by tabular massifs and cliffs that attain 900m elevation. Undulating plains occur between the massifs 
at 400 to 450m elevation above sea level. The cliffs of the Kenedougou massif rise to 800m. Hydrographically, the Guinean portion of the study area hosts a number of rivers that have their 
source  in  the  elevated  plateaus  of  Guinea.",rules,PLACE
2014_MSc_YOSSI.txt,Bamako East,19,"In Guinea it included geological maps of the Sirakoro (Egal et al., 1999a; Costea et 
al.,  1999),  Siguiri  (Egal  et  al.,  1999b),  Kankan  (Feybesse  et  al.,  1999),  Falama  (Lahondère  et  al., 
1999a;  Iliescu  et  al.,  1999)  and  Faraba  sheets  (Lahondère  et  al.,  1999b)  (Figure  1.3). There  are  no 
geology technical reports available at the regional scale for Guinea. In Mali, maps include the Kadiolo 
or  Niellé  (Kusnir  et  al.,  1986)  Massigui  (Claessens  et  al.,  1988)  and  Kadiana  or  Tingrela  sheets 
(Kusnir  et  al.,  1989),  and  additionally  the  Yanfolila,  Tienko,  Bougouni,  Massigui,  Tingréla,  Nielle, 
Bamako East and Bamako West sheets of Feybesse et al. (2006) (Figure 1.3) The reports include the 
geological map of Mali by  Girard et al. (1998), the geophysical data interpretation of southern Mali 
by  Randgold  (2007,  2008),  a  technical  report  by  Parker  and  Wilkinson  (2011)  and  finally,  a 
geological  map  produced  by  Miller  et  al. (2013)  covering  the  entire  study  area  (southern  Mali  and 
northeast of Guinea).","llm,rules",APPROXIMATE
2014_MSc_YOSSI.txt,Bamako West,19,"In Guinea it included geological maps of the Sirakoro (Egal et al., 1999a; Costea et 
al.,  1999),  Siguiri  (Egal  et  al.,  1999b),  Kankan  (Feybesse  et  al.,  1999),  Falama  (Lahondère  et  al., 
1999a;  Iliescu  et  al.,  1999)  and  Faraba  sheets  (Lahondère  et  al.,  1999b)  (Figure  1.3). There  are  no 
geology technical reports available at the regional scale for Guinea. In Mali, maps include the Kadiolo 
or  Niellé  (Kusnir  et  al.,  1986)  Massigui  (Claessens  et  al.,  1988)  and  Kadiana  or  Tingrela  sheets 
(Kusnir  et  al.,  1989),  and  additionally  the  Yanfolila,  Tienko,  Bougouni,  Massigui,  Tingréla,  Nielle, 
Bamako East and Bamako West sheets of Feybesse et al. (2006) (Figure 1.3) The reports include the 
geological map of Mali by  Girard et al. (1998), the geophysical data interpretation of southern Mali 
by  Randgold  (2007,  2008),  a  technical  report  by  Parker  and  Wilkinson  (2011)  and  finally,  a 
geological  map  produced  by  Miller  et  al. (2013)  covering  the  entire  study  area  (southern  Mali  and 
northeast of Guinea).",llm,APPROXIMATE
2014_MSc_YOSSI.txt,Bamako east,9,"It 
includes  the  1:200,000  map  sheets  of  Yanfolila,  Tienko,  Bougouni,  Bamako  east,  Bamako  west, 
Tingrela, Massigui and Nielle in Mali, and 1:200,000 map sheets of Siguiri, Sirakoro, Faraba, Kankan 
and Falama in Guinea (Figure 1.3) (IGN, 1993). The topography in the east of the study area is dominated by a set of slightly inclined plateaus 
with low mountains and extensive plains. In the west of the study area, the topography is dominated 
by tabular massifs and cliffs that attain 900m elevation. Undulating plains occur between the massifs 
at 400 to 450m elevation above sea level. The cliffs of the Kenedougou massif rise to 800m. Hydrographically, the Guinean portion of the study area hosts a number of rivers that have their 
source  in  the  elevated  plateaus  of  Guinea.",llm,APPROXIMATE
2014_MSc_YOSSI.txt,Bamako west,9,"It 
includes  the  1:200,000  map  sheets  of  Yanfolila,  Tienko,  Bougouni,  Bamako  east,  Bamako  west, 
Tingrela, Massigui and Nielle in Mali, and 1:200,000 map sheets of Siguiri, Sirakoro, Faraba, Kankan 
and Falama in Guinea (Figure 1.3) (IGN, 1993). The topography in the east of the study area is dominated by a set of slightly inclined plateaus 
with low mountains and extensive plains. In the west of the study area, the topography is dominated 
by tabular massifs and cliffs that attain 900m elevation. Undulating plains occur between the massifs 
at 400 to 450m elevation above sea level. The cliffs of the Kenedougou massif rise to 800m. Hydrographically, the Guinean portion of the study area hosts a number of rivers that have their 
source  in  the  elevated  plateaus  of  Guinea.",llm,APPROXIMATE
2014_MSc_YOSSI.txt,Banfora,16,"The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19",rules,PLACE
2014_MSc_YOSSI.txt,Banfora belt,16,"The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19",llm,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Banifing,"31,32,34","4.2.8. The attribute map from geophysical data 
The  attributes  extracted  from  geophysical  map  were  presented  in  Figure  4.13. These  attributes 
extractions  concerned  the  first  and  second order  structures. The  first  and  second  order structures  in 
this  study  were  characterized  by  their  length,  wide  and  probably  the  depth. The  attributes  from 
geophysical data considered as first order in the study area included shear zone (Yanfolila-Kalana and 
Banifing),  faults  (Yanfolila,  Mandiana-Yanfolila  and  Farako). The  second  orders  structures  were 
composed by folds (Kalana-Kodieran and Ouelessebougou), faults (Menankoro, Madina, Koumantou 
and  Kadiolo)  and  shear  zones  (Siguiri,  Fatou,  Syama  and  Kadiolo). ||   Linear trend that characterized the Yanfolila-Kalana, Banifing and Fatou shear zones.   Individualization of attributes that were interpreted as folds including the Kalana-Kodiaran, 
Farako and Ouelessebougou folds. Additionally a series of regional scale faults/discontinuities can be extracted including; 
  The Yanfolila Fault which trends NW.   The  Mandiana-Yanfolila  Fault  which  trends  NNE. It  crosscuts  the  Yanfolila-Kalana  shear 
zone and separates the Ouelessebougou and Kalana-Kodiaran fold. 35 ||   Domain 2 - A northeast to east domain that is characterized by moderate magnetic mineral 
content  and  moderate  to  high  density  mineral. It  possible  to  identify  the  NE  trending 
Banifing, Fatou and Syama shear zones, and approximately EW trending dykes (Figure 4.5).   Domain 3 - A domain located between the southeast domain, and northeast to east domain 
that is characterized by  moderate magnetic mineral content and moderate intensity gravity 
signature. The first vertical derivative of TMI enabled the identification of Yanfolila-Kalana 
shear zone; Yanfolila belt and Kalana-Kodiaran fold (Figure 4.5).   Domain 4 - A northwest domain that is characterized by low magnetic mineral content and 
high intensity gravity zone. This domain includes the Yanfolila Fault and Siguiri Shear Zone 
(Figure 4.5).","llm,rules",PLACE
2014_MSc_YOSSI.txt,Banifing Shear,"17,32,33,34","Syama belt at Syama can be divided into sedimentary sequences of the Tarkwa Group in the east, and 
volcano-sedimentary  rocks  of  the  Birimian  Supergroup  to  the  west  (Girard  et  al.,  1998). The  NNE 
trending Syama Shear Zone crosscuts the Syama belt (Standing, 2006). The structures that predominate in the study area include first-order scale crustal shear zones, and 
second-order shears, faults and folds. The Siguiri basin is dominated by north to NNE trending dextral 
strike-slip shear zones (Steyn, 2012), and a second order scale WNW trending faults. The Yanfolila 
belt is dominated by the northerly trending Yanfolila Shear Zone (Feybesse et al., 2006a; Randgold, 
2008; Miller et al., 2013). The eastern margin of the Bougouni basin is bounded by the Banifing Shear 
Zone. || The automatic gain control (AGC) 
The  automatic  gain  control  of  the  total  magnetic  field  is  presented  in  Figure  4.11. The  Figure 
4.11 allowed the enhancement of signal that can highlight the volcano-sedimentary belts underlined 
with images (Figure 4.5, 4.7 and 4.8). But the difference in this image is the fact that it presents the 
connexion  between  Bougouni  belt  and  Kolondieba  belt  (Figure  4.11). The  Figure  4.11  enabled  the 
identification of others stretch features in white colour (Figure 4.11), trending NE. The automatic gain 
control  enhances  these  feature  (Figure  4.11)  compare  to  Figure  4.5,  4.7  and  4.8. The  Figure  4.11 
allowed the enhancement of Yanfolila and Madina Faults, the Yanfolila- Kalana and Banifing Shear 
Zone. || The dykes of group two are crosscutting the faults, folds and shear zones in the southwest of the 
study area. It can be established that these attributes are younger than these dykes. The dykes of group 
one  are  crosscutting  the  same  attributes  in the northern part of  the  study  area,  which  mean that the 
dykes of group two are older than group one. It can also be observed in Figure 4.8 that the dykes of group two are crosscutting the Banifing 
Shear Zone. The intersection of Banifing Shear Zone by group two dykes indicates that the Banifing 
Shear Zone is old relative to the Yanfolila-Kalana Shear Zone. 4.2.6. || with the vertical derivative across all the zones of interest showed a marked increase in the numbers 
of structures delineated (Figure 3.6). The  Figure  4.7  attributes  coincide  with  those  extracted  from  the  Magnetic  First  Vertical 
Derivative (Figure 4.5) but are enhanced and discrete. The analytical signal applied on magnetic data 
enabled  the  identification  of  lineaments  that  included  the  Yanfolila  volcano-sedimentary  belt,  and 
Yanfolila-Kalana and Banifing Shear Zone. The Kalana-Kodienran fold is defiend as a complex fold 
with multpile fold axes. A NW trending discontinuity (which may be a fault, thrust or unconformity) 
separates the Kalana-Kodieran fold and Ouelessebougou fold. In term of magnetic and gravity domains, Domain 1 can be divided into three subdomains (SD) 
including from north to south;  
 
(SD1)  characterized  by  moderate  to  high  magnetic  mineral  content. ||   The  Madina  Fault  trends  NE. It  crosscuts  the  Kalana-Kodiaran  fold,  Bougouni  and 
Kolondieba belt and Banifing Shear Zone.   The Menankoro Fault  which  crosscuts the Banifing and Yanfolila-Kalana Shear Zone,  the 
Bougouni belt, Mandiana-Yanfolila and Madina Fault. This fault is a NW trending.   The  Kadiolo-Fourou Fault which trends NW  and crosscuts  the Kadiolo, Syama  and Fatou 
Shear Zone.   The Koumatou Morila Fault which trends NW and crosscuts the Banifing and Fatou Shear 
Zone.",llm,PLACE
2014_MSc_YOSSI.txt,Banifing Shear Zones,"33,35","The image enables the confirmation 
of  certain  attributes  presented  in  Figure 4.13. The  similarity  that  can  establish between  Figure 4.13 
and Figure 4.15 include: 
  Yanfolila  and  Banifing  Shear  Zones  in  Figure  4.16. The  Syama  Shear  Zone  can  be  also 
highlighted in the Figure 4.16 but the contract in not really clear.   Mandiana-Yanfolila,  Menankoro  and  Koumantou-Morila  Faults  present  the  similarity  with 
the Figure 4.16.   Kalana-Kondiaran  and  Ouelessebougou  Folds  present  the  similarity  with  the  Uranium  map 
(Figure 4.15)  
4.3. Confidence level zone of the study area 
According to the comparison between the  Figure 4.13  with Figure 4.14 to 4.16  the confidence 
level table can be established. || The tilt angle filter 
The tilt angle filter of total magnetic field map (Figure 4.9) allowed the enhancement of dykes, 
Yanfolila-Kalana and Banifing Shear Zones at the expense of others attributes in the study area. It can 
be explained by the fact that these attribute content more magnetic mineral than other attributes in the 
area. The  tilt  angle  filter  enabled  the  confirmation  of  the  relative  age  of  dykes  in  Figure  4.8. The 
intersection  between  dykes  and  other  structures  become  important  for  the  determination  of  relative 
chronology of tectonic events in the study area. The  tilt  angle  of  Bouguer  anomaly  is  presented  in  Figure  4.10. It  allowed  the  confirmation  of 
Menankoto and Koumanto-Morila Faults.",llm,GEOLOGICAL_UNIT
2014_MSc_YOSSI.txt,Banifing Shear,35,"4.2.10. The thorium map 
The  thorium  map  is  presented  in  Figure  4.15. This  image  enabled  the  confirmation  of  certain 
attributes  presented  in  Figure  4.13. The  attributes  in  Figure  4.13  that  coincides  with  Figure  4.15 
includes:  
  Kalana-Kondiaran Fold zones and Fatou Fold zone.   Banifing and Syama Shear zones 
  Yanfolila, Menankoro, Kadiolo-Fourou Faults 
4.2.11. The Uranium map 
The Figure 4.16 present the Uranium maps of the study area.",llm,PLACE
