filename,location,pages,mentions,source,location_type
2013_FUNYUFUNYU.txt,"696020.66 mE, 1457969.2 mN",43,"the pit following the iron-rich vein-type ore. A third site (OC3) is situated approximately 650 metres 
south-southeast of these two opencast. OC1 is situated at UTM 695780.98 mE, 1458597.50 mN, OC2 
at UTM 695778.71, 1458705.0 mN, and OC3 at 696020.66 mE, 1457969.2 mN. Iron ore supply that 
came from these sites comprised mostly laterite ore that was at or near surface. The open cast mines 
are shown in Figure 4.3 as pit 1 and pit 2. Underground Mine 1 (UG1) is located between OC 1 and 
OC 2.",llm,PLACE
2013_FUNYUFUNYU.txt,95 kms northeast of Ouagadougou,13,"ABSTRACT 
Artisanal and small-scale mining (ASM) has been a crucial industry in Africa for centuries. In 
Burkina  Faso  approximately  95  kms  northeast  of  the  capital  city  Ouagadougou  near  the  village  of 
Dem  and  on  a  ferricrete  capped  ridge  to  the  west  of  the  village,  it  is  possible  to  find  a  number  of 
opencast workings and underground mines that show evidence of extensive artisanal mining for iron. Iron mining worked quartz-vein hosted and lateritic ore. Nearby, waste piles, processing sites and at 
least  eleven  (11)  Bloomery  furnaces  are  exposed  on  the  alluvial  plain. Petrographically  the  ore 
bearing  rocks  consist  of  goethite-hematite  as  the  dominant  oxides  with  silica. Geological  and 
ethnographic  studies  conducted  in  2011  focussed  on  detailing  and  mapping  the  mine  site  and  host 
rocks  (including  ore  rocks),  and  establishing  the  age  of  mining,  processing  and  forging  of  ore.",llm,PLACE
2013_FUNYUFUNYU.txt,ASM,48,"During the process of smelting, slag floats on the surface of the molten product due to the low 
density  of  slag. The  characteristics  of  slag  such  as  the  volume,  density,  porosity  and  grain  size  is 
influenced  by  the  cooling  rate,  temperature  and  the  chemical  composition  of  the  iron  ore,  flux, 
charcoal and clay. Higher temperatures decrease the viscosity of the melt. Different  types  of  slag  (Figure  4.7)  were  dumped  at  different  locations  in  the  Dem  area  and 
included (1) a dense black-grey flowing type that resulted from a slow cooling rate, (2) a black glassy 
type resembling an obsidian formed as result of a rapid cooling rate in the presence of water, (3) a 
spinifex-like texture due to quenching at high temperature, and (4) a clay containing pumice-like slag 
with vugs that formed due to the release of gas bubbles in the melt. Due to high silica content of the slag, it is resistant to weathering, thus large amounts of slag 
fragments  were  found  at  the  ASM  site. Slag  waste  around  Furnace  5  was  significant  and  extended 
away from the furnaces up to 25-40 metres; it may have produced more slag and was bigger than all 
the other furnaces.",llm,PLACE
2013_FUNYUFUNYU.txt,ASM sites throughout Burkina Faso and West Africa,68,"The ore might have been man-hauled to 
the surface in bags or sacks particularly because there is no evidence at the Dem site of mechanical 
aids for hoisting and hauling ore. It is possible that the open cast operations were mined by women, 
children  and  aged  persons,  as  can  be  witnessed  at  ASM  sites  throughout  Burkina  Faso  and  West 
Africa, with the underground operations being the domain of men. Different  types  of  slag  were  dumped  proximal  to  the  furnace  sites  and  included  (1)  a  dense 
black-grey flowing type that resulted from a slow cooling rate, (2) a black glassy type resembling an 
obsidian formed as result of a rapid cooling rate in the presence of water, (3) a spinifex-like texture 
due  to  quenching  at  high  temperature,  and  (4)  a  clay  containing  pumice-like  slag  with  vugs  that 
formed due to the release of gas bubbles in the melt. A considerable amount of clean crushed quartz and outcrops of quartz veins occurs both in the 
mine  sites  themselves,  but  also  regionally,  which  may  have  been  used  as  a  flux  in  the  smelting 
process. A  ready  source  of  clean  carbonate  does  not  exist  although  many  of  the  siltstones  are 
carbonaceous in composition and may have acted as a flux during smelting. At Dem, an immediate source of charcoal could have been from the valleys to the east of the 
ASM site which today hosts dams for irrigation and extensive market gardens.",llm,APPROXIMATE
2013_FUNYUFUNYU.txt,Africa,"13,70,72","ABSTRACT 
Artisanal and small-scale mining (ASM) has been a crucial industry in Africa for centuries. In 
Burkina  Faso  approximately  95  kms  northeast  of  the  capital  city  Ouagadougou  near  the  village  of 
Dem  and  on  a  ferricrete  capped  ridge  to  the  west  of  the  village,  it  is  possible  to  find  a  number  of 
opencast workings and underground mines that show evidence of extensive artisanal mining for iron. Iron mining worked quartz-vein hosted and lateritic ore. Nearby, waste piles, processing sites and at 
least  eleven  (11)  Bloomery  furnaces  are  exposed  on  the  alluvial  plain. Petrographically  the  ore 
bearing  rocks  consist  of  goethite-hematite  as  the  dominant  oxides  with  silica. Geological  and 
ethnographic  studies  conducted  in  2011  focussed  on  detailing  and  mapping  the  mine  site  and  host 
rocks  (including  ore  rocks),  and  establishing  the  age  of  mining,  processing  and  forging  of  ore. || Cameroon,  Y.,  2002. Identifying  best  practices  and  building  the  sustainable  livelihoods  of 
communities:  Seminar  on  Artisanal  and  Small-scale  mining  in  Africa,  Wardell  Armstrong 
Consulting Group, UK 13p. Castaing, C., Billa, M., Milési, J.P., Thiéblemont, D., Le Mentour, J., Egal, E., Donzeau, M. (BRGM) 
(coordonnateurs)  et  Guerrot,  C.,  Cocherie,  A.,  Chevremont,  P.,  Tegyey,  M.,  Itard,  Y. (BRGM),  Zida,  B.,  Ouedraogo,  I.,  Kote,  S., Kabore, B.E.,  Ouedraogo,  C. (BUMIGEB),  Ki, 
J.C.,  Zunino  (ANTEA),  2003. || RECOMMENDATIONS 
The Dem ASM site should be protected and conserved as a historic and cultural monument by 
the  relevant  authorities  in  Burkina  Faso  at  state  and  provincial  levels. The  protection  will  prevent 
degradation and destruction of the heritage and consequently will preserve the values and history of 
the  area  for  present  and  future  generations  of  Africa. The  Dem  region  is  important  to  a  fuller 
understanding of the history and society of the Songhai Empire  – it thus adds to the archaeological 
history of the African peoples. There may be a case to motivate for World Heritage Status but further 
research in the region is necessary. 70","llm,rules",PLACE
2013_FUNYUFUNYU.txt,African continent,18,"Metallic  iron  was  used for  decorative  purposes  and  weapons in  prehistoric 
times  (Bahn  et  al.,  1994). The  most  primitive  sample  is  a  cluster  of  oxidized  iron  beads  found  in 
Egypt that date from 4000 BC. Historically, there was virtually no use of metals in sub-Saharan Africa before 500 BC, when 
both iron and copper came into use in the savannah and forest regions of West Africa (Smith et al., 
1993). Large amounts of iron were smelted in the Nile Valley. Iron reached eastern Africa by 200 BC, 
and by 200 AD had been carried to the south by ancestors of the modern Bantu peoples, together with 
farming. However, the age of iron in the Dem region is not known and establishing its age may be 
important to the mining history and heritage of the African continent.",llm,PLACE
2013_FUNYUFUNYU.txt,Agelica,78,"Taylor,  R. 1987,  Radiocarbon  Dating:  An  Archaeological  Perspective,  Academic  Press,  New  York 
14p. Telmer, K., Costa, M., Agelica, R., Araujo, E., Maurice, Y., 2006. The Source and Fate of sediment 
and mercury in the Tapajos River, Para, Brazilian Amazon: Ground and Space Based Evidence. Journal of Environmental Management 81, pp. 101-13.",rules,PLACE
2013_FUNYUFUNYU.txt,Aggeneys,77,"The chemistry and origin of zincain spinel associated with the Aggeneys Cu-Pb-Zn-
Ag deposits, Namaqualand, South Africa. Mineralium Deposita, 22, 262-268. Stewart, L.J., 2007. Quench textures, lithification, and modes of crystallization in a cooled slag block 
from  a  smelter  at  Northport,  northeastern  Washington  State. 2007  GSA  Denver  Annual 
Meeting (28–31 October 2007), Paper No. 143-48  
Stuiver, M., Polach, H.A., 1977.",llm,PLACE
2013_FUNYUFUNYU.txt,Al2O3,28,"north  of  Burkina  Faso,  the  repositioning  being  the  result  of  continental  drift  and  the  slow  march 
northward of the African plate. According to Taylor et al. (2001), laterite is a regolith mass that is cemented by Fe-oxides, with 
composition that is characterised by SiO2, Al2O3, Fe2O3, H2O and accessory elements, including Cr, 
V,  Zr  and  Ti. However,  laterites  exhibit  a  vertical  zonality  of  their  characteristics  and  components 
(Blot,  2004)  but  are  typically  a  weathering  profile  consisting  of  some,  or  all  of  the  soil  profile, 
ferruginous  crust  and  bedrock. Laterites  in  the  northeast  of  Burkina  Faso  are  similar  but  some  are 
developed from weathering of tuffaceous schist and calc-alkaline granites (Brown et al., 1994). In general, iron laterites are low in iron and not of economic interest (Read, 1937).",rules,PLACE
2013_FUNYUFUNYU.txt,Americas,74,"Gowlett,  J.A.J.,  1986. Problems  in  dating  the  early  human  settlement  of  the  Americas'  in 
Archaeological results from accelerator dating. Oxford University Committee for Archaeology 
Monograph. Oxford 11, 51-59. Greig, R.C.H., 1937. Iron smelting in Fipa.",rules,PLACE
2013_FUNYUFUNYU.txt,Amsterdam,76,"Small-scale  mining  in  South  Africa:  past,  present  and  future. Natural Resources Forum 26, 286-292. Nahon  DB,  Tardy  Y  (1992)  The  ferruginous  laterites. In:  Butt  CRM,  Zeegers  H  (eds),  Regolith 
exploration  geochemistry  in  tropical  and  subtropical  terrains. Handbook  of  Exploration 
Geochemistry 4, Elsevier, Amsterdam, pp 41-55. Nahon,  D.,  1991.",rules,PLACE
2013_FUNYUFUNYU.txt,Anderson,35,"Radiocarbon dating is used to establish the ages of 
samples younger than 55 000 years. According to Anderson et al. (1950), the radiocarbon method is 
based on the rate of decay of the unstable carbon isotope  14C. Bowman (1990) showed that the  14C 
isotope rapidly oxidizes to form CO2, which is absorbed by all living organisms through the process 
of photosynthesis. Subsequent to death and burial of an organism, the material loses 14C as it converts 
to 14N by radioactive decay. Based on the studies by Taylor (1987) and Libby (1952), the method used in radiocarbon dating 
is  the  Libby-half  life  (t½)  of  5570  ±  30  years  and  assumes  that  (1)  the  14C  production  in  the 
atmosphere has been constant through time, (2) the concentration of  14C is homogeneous for all parts 
of  the  system,  (3)  the  half-life  is  accurately  known  and  (4)  there  is  only  decay  of  14C  after  the 
organism's death.",rules,PLACE
2013_FUNYUFUNYU.txt,Aryee,71,"Institute of nuclear 
studies, Department of chemistry, University of Chicago, 81, 6p. Anonymous,  1999. Social  and  labour  issues  in  small-scale  mines. Report  for  discussion  at  the 
Tripartite  Meeting  on  Social  and  Labour,  Issues  in  Small-Scale  Mines,  Geneva,  17-21  May 
1999. International Labour Office, Geneva. Aryee,  B.N.A.,  Ntibery,  B.K.,  Atorkui,  E.,  2002.",rules,PLACE
2013_FUNYUFUNYU.txt,Athens,72,"Bronner,  G.,  Chauvel,  J.J.,  Triboulet,  C.,  1990. Geochemistry  and  knowledge  of  banded  iron 
formation. The  West  African  shield,  an  example  in  Chauvel,  J.J.,  Ancient  banded  iron 
formations, regional presentations, Theophrastus, Athens 462 pp. Brown, E.T., Bourlès, D.L., Colin, F., Safno, Z., Raisbeck, G.M., Yiou, F., 1994. The development of 
iron  crust  lateritic  systems  in  Burkina  Faso,  West  Africa  examined  with  in-situ-produced 
cosmogenic nuclides. Earth and Planetary Science Letters 124, 19-33.",rules,PLACE
2013_FUNYUFUNYU.txt,Austin,78,"Tylecote, R.F., Austin, J.N., and Wraith, A.E., 1971. The mechanism of the Bloomery process in shaft 
furnaces. Journal of the Iron and Steel Institute 209, 342-63. United  Nations,  2002,  Compendium  on  best  practices  in  Small-Scale  Mining  in  Africa. Economic 
Commission for Africa. USGS., 2000.",rules,PLACE
2013_FUNYUFUNYU.txt,Austria,77,"Peters, L.F.H., Hein, K.A.A., 2013. Volcanic facies and preliminary geochemical observations of the 
Goren greenstone belt, Burkina Faso. EGU General Assembly 2013, 7-12 April 2013 Vienna, 
Austria. Phillipson, D.W., 1975. The chronology of the Iron Age in Bantu Africa; Journal of African history 
16, 321-42. Pleiner, R., 2000.",rules,PLACE
2013_FUNYUFUNYU.txt,B. Numerous,47,"A and B. Numerous processing and slag dump sites are located 
near  the  mines  and  adjacent  to  furnaces  and  scattered  throughout  the  area. They  indicated  that  the  ore  was 
beneficiated before use in the furnace, or that slag was removed from the ore after smelting. C. Section through 
a slag dump site next to a furnace 8. It is clear that a significant amount of forging had taken place at Furnace 
8.",rules,PLACE
2013_FUNYUFUNYU.txt,"Bandiagara, Mali",72,"Brunner-Robion, C., Perret, S., Serneels, V., Dembelé, A., Huysecom, E., 2003. A thousand years of 
iron  metallurgy  on  the  Dogon  plateau  (Mali). Department  of  Anthropology,  University  of 
Geneva,  Switzerland;  Department  of  Geosciences,  University  Fribourg,  Switzerland;  Mission 
Culturelle de Bandiagara, Mali 8p. Burke, A., Cloete, J., 2004. Restoring tire tracks: lessons from the southern Namib Desert. Ecological 
Restoration 22, 269-274.",llm,PLACE
2013_FUNYUFUNYU.txt,Bantu,72,"Serie Recursos 
Naturales e Infraestructura 9, 82 pp. Childs, S.T., 1989. Style, technology and iron smelting furnaces in Bantu-speaking Africa. Journal of 
Anthropological Archaeology, 10 332-359. 72",rules,PLACE
2013_FUNYUFUNYU.txt,Bantu Africa,77,"Peters, L.F.H., Hein, K.A.A., 2013. Volcanic facies and preliminary geochemical observations of the 
Goren greenstone belt, Burkina Faso. EGU General Assembly 2013, 7-12 April 2013 Vienna, 
Austria. Phillipson, D.W., 1975. The chronology of the Iron Age in Bantu Africa; Journal of African history 
16, 321-42. Pleiner, R., 2000.",rules,PLACE
2013_FUNYUFUNYU.txt,Bassot,29,"Some BIF deposits are formed from metal-rich brines that are expelled at active rift zones by 
hydrothermal  activity. This  is  case  for  the  Faléme  iron  ore  deposits  which  are  the  largest 
Palaeoproterozoic  iron  ore  deposits  in  the  WAC  (Combes,  1980;  Milési  et  al.,  1992). They  are 
spatially associated with hydrothermal mineralisation associated with tourmalinisation, carbonisation, 
chloritisation and albitisation of the host metasedimentary and volcanic rocks (Bassot, 1997). Fe-Ti-V  mineralization  occurs  in  Tin  Edia  deposit  of  the  Oudalan  province  in  Burkina  Faso 
(Neyberg  et  al.,  1980). The  Fe-Ti-V  mineralization  occurs  in  veins  which  crosscut  gabbro,  gabbro-
norite  and  norite  intrusions  as  magnetite  and  ilmenite,  with  accessory  pyrrhotite,  pentlandite  and 
arsenopyrite  (Castaing  et  al.,  2003). Iron-titanium  ores  mostly  consist  of  titaniferous-magnetite  in 
association with ulvospinel and ilmenite.",rules,PLACE
2013_FUNYUFUNYU.txt,Beauvais,27,"According to Pryce et al. (2010), laterites 
result from the decomposition of rock within a dynamic leaching environment. Beauvais  et  al. (2008)  stated  that  most  laterite  deposits  in  the  northeast  Burkina  Faso  were 
formed  by  long-term  meteoric  weathering. Formation  probably  took  place  in  a  tectonically  stable, 
slowly  eroding,  tropical  environment  (Brown  et  al.,  1994;  10Be  and26Al  isotopic  depletion  ratios  of 
ferricrete)  in  the  Cretaceous  period  and  during  breakup  of  Gondwanaland,  with  reworking  of  the 
laterite  during  the  Miocene-Eocene  (Beauvais  et  al.,  2008;  Beauvais  and  Chardon,  2013;  WAXI, 
2013). Although Burkina Faso is currently in a sub-tropical to Sahelian climatic zone, geographically 
it was positioned in a tropical climatic zone during the Cretaceous when the equator was located just 
27",rules,PLACE
2013_FUNYUFUNYU.txt,Beijing,74,"The use of AMS radiocarbon dating for Xia 
Shang  Zhou,  Chronology,  Department  of  Archaeology,  Peking  University,  Beijing  100871, 
People's Republic of China,  Nuclear Instruments and Methods in Physics Research 172, 724-
731. Haaland, G., Haaland, R., Dea, D., 2004. Furnace and Pot: why the iron smelter is a big pot maker, a 
case study from South-western Ethiopia, 20pp. Hein, K.A.A., 2007. Artisanal Mining, Its Place and role in the mining sector. Women in Mining  – 
Taking Stock of the present, shaping the future.",rules,PLACE
2013_FUNYUFUNYU.txt,Benin,18,"1.2. Location and physiography 
The Dem study area is located in the Sanmatenga District of northeast Burkina Faso. Burkina 
Faso is a landlocked country that covers 274 300 km2 (Bierschenk, 1968) and shares its borders with 
Mali, Togo, Benin, Ghana, Niger and Côte d’Ivoire. The capital city is Ouagadougou and is located in 
the  geographic  centre  of  the  country. The  average  daily  temperature  is  recorded  as  32°C  and  the 
average annual rainfall is less than 25 centimetres in the north and northeast (McFarland et al., 1998). Vegetation in Burkina Faso is predominantly sparse savannah grasslands, dry forest with occasional 
18","llm,rules",PLACE
2013_FUNYUFUNYU.txt,Bergen,75,"Trans-Saharan  Trade  and  the  West  African  Discovery  of  the  Mediterranean. In 
M'hammad  Sabour  and  Knut  S. Vikør  (Eds),  Ethnic  Encounter  and  Culture  Change. Papers 
from the Third Nordic Conference on Middle Eastern Studies, Bergen 1997, Nordic Research 
on the Middle East 3, 116-142. McFarland,  D.M.,  Lawrence,  A.R.,  1998. Historical  Dictionary  of  Burkina  Faso,  2nd  Edition.",rules,PLACE
2013_FUNYUFUNYU.txt,Berkeley,78,"Verhoogen,  J.,  1962. Oxidation  of  iron-titanium  oxides  in  igneous  rocks. University  of  California, 
Berkeley. The Journal of Geology 70, 168-181. Vogel, J.C.,  Fuls. A.,Visser.,  E,  1993.",rules,PLACE
2013_FUNYUFUNYU.txt,Bertrand,77,"Read, T. T., 1937. Iron and steel in the Far East. Far Eastern Survey 6, 145-147. Reimer,  P.J.,  Baillie,  M.G.L.,  Bard,  E.,  Bayliss  A,  Beck,  J.W.,  Bertrand,  C.J.H.,  Blackwell,  P.G., 
Buck, C.E., Burr, G.S., Cutler, K.B., Damon, P.E., Edwards, R.L., Fairbanks, R.G, Friedrich, 
M.,  Guilderson,  T.P.,  Hogg,  A.G.,  Hughen,  K.A.,  Kromer,  B.,  McCormac,  G.,  Manning,  S., 
Bronk Ramsey, C., Reimer, R.W., Remmele, S., Southon, J.R., Stuiver, M.,Talamo, S., Taylor, 
F.W.,  van  der  Plicht,  J.,  Weyhenmeyer,  C.E.,  2004. IntCal04  atmospheric  radiocarbon  age 
calibration, 26–0 cal kyr BP.",rules,PLACE
2013_FUNYUFUNYU.txt,"Beta Analytic laboratory in Miami, Florida, USA",34,"The 
furnace materials included charcoal on fragments of broken furnace bricks and samples of slag. All  samples  were  transported  to  the  University  of  the  Witwatersrand  Johannesburg  for 
laboratory work. At the university, the lithology samples were catalogued and sent to the School of 
Geosciences thin-section laboratory for preparation, while metallurgical and ore body samples were 
sent  to  the  SGS  Laboratory  in  Booysens  for  polished  block  preparation. Carbon  samples  were 
packaged and shipped to the Beta Analytic laboratory in Miami, Florida, USA. 3.4. Petrography 
A total of 59 samples were collected (Appendix 3) from sites of interest at Dem including host 
rocks,  ore  bearing  rocks  and  slag  and  petrographic  sections  were  made.",llm,PLACE
2013_FUNYUFUNYU.txt,Beta Analytical Laboratories in Miami Florida (USA),60,"Sampling was undertaken in such a way as to have minimal impact 
on  the  furnace  structures. Samples  were  prepared  at  the  University  of  Witwatersrand  Johannesburg 
and radiocarbon dating was performed at Beta Analytical Laboratories in Miami Florida (USA). The results of the six samples analysed are presented in Table 6.1 which lists the measured and 
conventional radiocarbon ages. Table 6.2 presents the results of two samples with 1σ (AD/BP) and 2σ 
(AD/BP) calibrated ages derived after Talma and Vogel (1993). The method of radiocarbon dating used in this study has been detailed in Section 3.5 and is not 
repeated here. However, all samples submitted for radiocarbon dating were immediately subjected to 
substantial  quality  control  measures.",llm,PLACE
2013_FUNYUFUNYU.txt,Beukes,72,"Beukes, N.J., Dorland, H.C., Gutzmer, J., Nedachi, M., Ohmoto, H., 2002. Tropical laterites, life on 
land, and the history of atmospheric oxygen in the Paleoproterozoic. Geology, 30, 491-494. Beziat, D., Dubois, M., Debat., P., Nikiema, S., Salvi, S., Tollon, F., 2008. Gold metallogeny in the 
Birimian craton of Burkina Faso (West Africa). Journal of African Earth Sciences 50, 215-233.",rules,PLACE
2013_FUNYUFUNYU.txt,Beziat,19,"2.1 Ga). The Birimian Supergroup metasedimentary and metavolcanic rocks  were deformed during the 
Tangaean  Event  that  is  dated  at  2170-2130  Ma  (Hein,  2010;  Tshibubudze  and  Hein,  2013)  and 
Eburnean  Orogeny  (2130-1980  Ma)  (Feybesse,  2006;  Tshibubudze  et  al.,  2009). They  were 
subsequently deformed during the Wabo-Tampelse Event which is currently not dated (Hein, 2010; 
Baratoux et al., 2011). The supracrustal rocks host economic concentrations of gold in quartz veins in 
shear  zones,  in  stockwork  veins  or  as  placer  gold  deposits  (Beziat  et  al.,  2008). Other  valuable 
minerals  hosted  by  the  supracrustal  rocks  include  iron  which  is  mined  by  artisanal  processes  in 
Burkina Faso for agricultural purposes, with modern exploration for manganese, diamond, zinc, lead 
and silver being restricted to small-scale short-term mining entrepreneurs (Klemd et al., 1997; Milési 
et al., 1992). According to Cole et al.",rules,PLACE
