filename,page,mention,location,label,source
2010_Matsheka_Irvin Final Thesis.txt,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",Senegal,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,11,"(1991), Wilson, 
(2002), Dioh et al. (2006) and Gueye et al. (2008): 
* The western domain is composed of the Mako Supergroup, which is a volcanic sequence that consists of 
tholeiitic  basalt  and  andesite. It  also  consists  of  tholeiitic  pillowed  basalt. The  pillowed  basalt  have  an 
NMORB affinity, while the massive basalt has an enriched MORB composition. It is also characterised 
by  folded  low-grade  metamorphic  rocks  which  are  intruded  by  granitic  and  mafic  bodies.",Gueye,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",Laminia,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",Kaourou,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",Saraya,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,12,"chemical  sediments  being  observed  throughout  the  belt. The  Main  Transcurrent  Zone  follows  the 
lithological contact between the Mako and the Diale-Dalema Supergroups. *The  eastern  domain  hosts  the  Sadiola  goldfield  in  the  Kofi  Formaton  (Bishoff  et  al.,  1989;  Ranson, 
1998; Wilson, 2002). This formation is also referred to as the Dalema-Kofi Supergroup and lies east of 
the Senegalo-Malian Shear Zone. The Kofi Formation is dominated by metasedimentary rocks (Ranson, 
1998; Wilson, 2002). These rocks are classified as Biriman-type sediments and include greywacke, shale 
and graphitic shale with conglomeratic interbeds, banded iron formations and carbonates (Hanssen et al., 
1978).",Senegalo-Malian Shear Zone,FAC,spacy
2010_Matsheka_Irvin Final Thesis.txt,14,"Figure. 3: A simplified geological map of the Kedougou-Kéniéba Inlier showing the location of the study 
area (redrawn from Dioh et al., 2006). 13",Dioh,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,16,"Late-orogenic  deposits  are 
characterised by disseminated gold-bearing arsenopyrite and Au-quartz lode and quartz-vein type. These 
are interpreted as the major type and host of gold in West Africa (Milési et al., 1991).Two metallogenic 
styles  have  been  observed  in  the  Sadiola  goldfield  by  Hein  and  Tshibubudze  (2007a,  b)  and  these  are 
placer gold in the palaeochannels and screes and gold occurring in stockwork veins and breccias. 15",West Africa,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,17,"Chapter 4: Results 
4.1 Drill core results 
Sample description involved a detailed study of the core samples and describing the rock types, alteration 
sequence and paragenesis (if possible) of the overall individual core logs. The following table summarises 
the events from the drill core samples. Table 1. The paragenetic sequence observed in the samples from the six Borehole cores. Sequence of Events 
SD 129  SD 042  SD 022  SD 119 
SD 782  SD 048 
1. Deposition of the sediments 
2.",Borehole,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,19,"A 
B 
C 
Host Rock: 
Inner Quartz-Calcite 
vein 
Outer Chlorite 
Epidote 
Host Rock: 
Host Rock: Marble 
Slump Structures 
Hematite (Sulphides) 
Matrix of biotite-
(feldspar)albite-quartz 
Figure. 4: Photographs of the drill core samples showing some of the observed mineralogy and textures. A: SD22-SD40: Soft Sediment structures and epidote mineralogy observed in the marble unit. B: SD22-
SD36:  Brecciated  marble  unit  with  later  sulphide  (hematite)  and  potassic-alteration  development. C: 
SD119-SD59: Greywacke  unit  with  a  zoned  vein  of  outer  chlorite  and  inner  silica-calcite  and  sulphide 
composition. Photos taken by Prof.",Hematite,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,21,"f 
Figure. 5 : Metasediments of the Helicopter Pit. These are folded with a fault at the fold hinge. The fault 
is oriented at 0100/660/W. Photograph taken from the Helicopter Pit facing south. f 
20",Helicopter Pit,LOC,spacy
2010_Matsheka_Irvin Final Thesis.txt,22,"The  calculated  mean  for the  NNW-trending  cleavage  is  332o/60oE,  while  the ENE trending  cleavage  is 
061O/43OS. The spread of data about the primitive circle for the NNW-trending cleavage is as a result of 
folding by F2 (Fig. 7). 21",061O/43OS,LOC,spacy
2010_Matsheka_Irvin Final Thesis.txt,29,"A 
B 
1mm 
1mm 
Figure. 13:  Photomicrograph  of  Sample  SD  SD782-SD17A. Breccia  composed  of  massive  pyrite  and 
biotite crystals. Taken from A: Reflected and B: Transmitted light 
A 
Pyr 
Aspy 
1mm 
Pyr 
B 
Aspy 
0.5mm
Figure. 14:  Photomicrograph of Sample SD129-SD71. Euhedral arsenopyrite (Aspy) and anhedral pyrite 
(Pyr) which is earlier.",Aspy,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,30,"CHAPTER 5: DISCUSSION 
5.1 Depositional Environment 
The development of seismites is interpreted as a result of either a seismic activity. These correlate with 
the seismites recorded by Mazumder et al (2006) which are deformations that occurred in unconsolidated 
sediments mainly as a result of shock. Soft sediment deformation is represented by slump facies recorded 
on both the Helicopter pit and the drill cores. Slumping in interpreted to have succeeded the deposition of 
the sediments and these occur mainly in continental slopes, seismically active environments and prior to 
the  consolidation  of  sediments. The  slump  sequence  of  the  main  Sadiola  open  cast  can  therefore  be 
correlated  with  that  of  the  ancilliary  pits  defined  by  Matabane  (2008). They  can  also  be  interpreted  to 
have formed due to overloading, rapid sedimentation, over-steepening of slopes by earthquakes (Bagati, 
2008).",Bagati,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,31,"5.2 Structural Interpretation 
The two deformation phases that are identified in the study areas of the Sadiola goldfield correlate with 
the  deformation  phases  interpreted  by  Hein  (2009)  in  the  Goren  greenstone  belt  in  Burkina  Faso, 
Tshibubudze  et  al.,  (2009)  in  the  Markoye  Shear  Zone  in  Burkina  Faso. The  first  deformation  is 
characterized  by  the  development  of  NNW-trending  folds  (F1). NNW  bedding  and  cleavage  (S1) 
orientation associated with D1 are recorded in the study area. This deformation is termed the Tangaean 
Event and formed during the NE-SW shortening period. Quartz veins formed during this event and their 
dominant trend is towards NNE-NE. The second deformation event is characterized by the development of ENE-ESE trending folds (F2) and 
NE-trending  cleavage  (S2).",Burkina,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,31,"Dolomite  is  recystallising  at  the  expense  of  calcite. Sulphide 
precipitation  occurs  with  biotite. An  increased  biotite  concentration  occurs  with  higher  sulphide 
precipitation. The  occurrence  of  epidote  and  chlorite is  interpreted  as the  alteration  of  hornblende. The 
occurrence of tourmaline is interpreted to have resulted from the infiltration of boron-rich fluids (London, 
1986) while the cordierite can be as a result of high-grade hornfels metamorphism. 30",London,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,33,"5.4 Comparison to Sadiola goldfield with the rest of the West African Gold deposits 
The Sadiola deposits share some similarities with the other gold deposits in the West African Craton. In 
the nearby FE3 open cast, two styles of gold mineralisation were recorded by Matabane (2008). These are 
gold mineralisation in the breccia lodes and in the upper slump facies which co-exists with arsenopyrite-
pyrite  assemblage  and  the  secondary  placer  gold  mineralisation. Similar  occurrence  of  orogenic  gold 
systems are recorded in Ghana, Senegal, Burkina Faso, Guinea and Cote d’Ivoire (Goldfarb et al., 2001). Primary gold deposits in Burkina Faso are classified as orogenic-type gold deposits (Béziat et al., 2008) 
with  the  differences  from  the  Sadiola  documented  in  the  style  of  gold  mineralisation. Two  styles  of 
mineralisation  observed  in  Burkina  Faso  are  quartz-vein  and  disseminated  (Béziat  et  al.,  2008).",Guinea,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,33,"5.4 Comparison to Sadiola goldfield with the rest of the West African Gold deposits 
The Sadiola deposits share some similarities with the other gold deposits in the West African Craton. In 
the nearby FE3 open cast, two styles of gold mineralisation were recorded by Matabane (2008). These are 
gold mineralisation in the breccia lodes and in the upper slump facies which co-exists with arsenopyrite-
pyrite  assemblage  and  the  secondary  placer  gold  mineralisation. Similar  occurrence  of  orogenic  gold 
systems are recorded in Ghana, Senegal, Burkina Faso, Guinea and Cote d’Ivoire (Goldfarb et al., 2001). Primary gold deposits in Burkina Faso are classified as orogenic-type gold deposits (Béziat et al., 2008) 
with  the  differences  from  the  Sadiola  documented  in  the  style  of  gold  mineralisation. Two  styles  of 
mineralisation  observed  in  Burkina  Faso  are  quartz-vein  and  disseminated  (Béziat  et  al.,  2008).",Cote,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,33,"5.4 Comparison to Sadiola goldfield with the rest of the West African Gold deposits 
The Sadiola deposits share some similarities with the other gold deposits in the West African Craton. In 
the nearby FE3 open cast, two styles of gold mineralisation were recorded by Matabane (2008). These are 
gold mineralisation in the breccia lodes and in the upper slump facies which co-exists with arsenopyrite-
pyrite  assemblage  and  the  secondary  placer  gold  mineralisation. Similar  occurrence  of  orogenic  gold 
systems are recorded in Ghana, Senegal, Burkina Faso, Guinea and Cote d’Ivoire (Goldfarb et al., 2001). Primary gold deposits in Burkina Faso are classified as orogenic-type gold deposits (Béziat et al., 2008) 
with  the  differences  from  the  Sadiola  documented  in  the  style  of  gold  mineralisation. Two  styles  of 
mineralisation  observed  in  Burkina  Faso  are  quartz-vein  and  disseminated  (Béziat  et  al.,  2008).",Burkina Faso,LOC,spacy
2010_Matsheka_Irvin Final Thesis.txt,33,"Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32",Chirano,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,33,"Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32",Lower Birimian,LOC,spacy
2010_Matsheka_Irvin Final Thesis.txt,33,"Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32",Tarkwa,GPE,spacy
2010_Matsheka_Irvin Final Thesis.txt,8,"CHAPTER 1: Introduction 
1.1  Preamble 
The giant  Sadiola opencast gold mine is located  within  the Sadiola  goldfield in Mali  in the Kedougou-
Kéniéba Inlier (KKI), which is part of the West African Craton (WAC). The goldfield also hosts the FE3 
and  the  FE4  open  casts. These  together  with  the  Sadiola  opencast  mine  are  mined  by  Société 
d’Exploitation  des  Mines  d’Or  de  Sadiola  S.A  (SEMOS),  which  is  a  joint  venture  between  the 
government  of  Mali,  IAMGOLD,  IFC  and  AngloGold  Ashanti. Mining  in  the  Sadiola  opencast 
commenced in 1996 and the opencast is currently reviewing its resources and reserves. This research project concentrates primarily on the ore genesis of the Sadiola gold mine. Various deposit 
styles  have  been  suggested  for  the  Sadiola  deposit  in  the  sub-classes  of  an  orogenic  type  deposit 
(Goldfarb  et  al.,  2001).",Mali,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,8,"Mineralisation  at  Sadiola  has  been  shown  to  have  a  temporal  and  a  spatial 
relationship to the tonalite-granodiorite plutons and tonalite dykes. Sadiola is located in close proximity to 
the  Alamoutala-Sekokoto-Kakadian  plutonic  system. Mineralisation  has  shown  to  be  as  a  result  of  the 
fluids and metamorphism associated with the intrusions (Hein and Tshibubudze, 2007b). Determining the 
paragenesis,  investigation  of  the  mineralogical,  microstructural  and  alteration  events  will  assist  in 
determining  gold  mineralisation,  and  is  considered  important  for  the  Sadiola  exploration  and  in-mine 
development. 1.2  Location and Physiography 
The  Sadiola  opencast  mine  is  located  within  the  Sadiola  village. The  village  is  situated  in  the  south-
western part of Mali at about 77km south of the regional capital, Kayes (Fig.",Kayes,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",Man,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,11,"(1991), Wilson, 
(2002), Dioh et al. (2006) and Gueye et al. (2008): 
* The western domain is composed of the Mako Supergroup, which is a volcanic sequence that consists of 
tholeiitic  basalt  and  andesite. It  also  consists  of  tholeiitic  pillowed  basalt. The  pillowed  basalt  have  an 
NMORB affinity, while the massive basalt has an enriched MORB composition. It is also characterised 
by  folded  low-grade  metamorphic  rocks  which  are  intruded  by  granitic  and  mafic  bodies.",Wilson,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,15,"The sequence is capped 
by fine-medium grained arenite, siltstone, tourmalinite and intermediate lava. The Sadiola hanging-wall is 
composed of greywacke (Sheets and Moore, 2000a; Hanssen, 1998; Van der Merwe, 2002; Hein, 2008) to 
metagreywacke  (Sheets  and  Moore,  2000b). The  hanging-wall  consists  of  greywacke  unit,  carbonate 
bearing  units,  fine-grained  distal  turbidite  units,  tuffaceous  and  acid  volcanic  units  (Sheets  and  Moore, 
2000a, b). Sheets and Moore (2000a) used the Sadiola Fracture Zone as the division between the hanging 
wall and the footwall. The  footwall  consists  of  marble  which  is  interbedded  with  pelitic  beds. Three  types  of  marble  are 
recognised  by  Hanssen  (1998)  and  include  contorted,  disrupted  and  transposed  marbles.",Moore,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,16,"3.3 Metamorphism  
Metamorphism  associated  with  the  Eburnean  orogeny  has  affected  the  Birimian  sequence  (Hastings, 
1982). Metamorphic  grade  is  recorded  as  low-pressure  greenschist  facies  as  indicated  by  the  mineral 
assemblage muscovite, chlorite, + biotite mineral assemblage (Ledru et al., 1991). Liégeois et al., (1991) 
recognised  a  mineral  assemblage  indicative  of  the  biotite-chlorite  transition  in  the  greenschist  facies. These  greenschist  minerals  are  fine-grained  and  show  a  granoblastic  texture  with  no  indication  of 
porphyroblastic  texture. Green  to  brown  biotite  and  cordierite  mineralogy  is  observed  in  contact-
metamorphic  aureoles  of  the  plutons. The  carbonates  are  recrystallised  to  marbles  and  the  sequence 
reached hornblende hornfels facies occurs near the contact aureole of the granitoids (Ledru et al., 1991; 
Hein et al., 2004; Hein, 2009).",Green,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,16,"3.3 Metamorphism  
Metamorphism  associated  with  the  Eburnean  orogeny  has  affected  the  Birimian  sequence  (Hastings, 
1982). Metamorphic  grade  is  recorded  as  low-pressure  greenschist  facies  as  indicated  by  the  mineral 
assemblage muscovite, chlorite, + biotite mineral assemblage (Ledru et al., 1991). Liégeois et al., (1991) 
recognised  a  mineral  assemblage  indicative  of  the  biotite-chlorite  transition  in  the  greenschist  facies. These  greenschist  minerals  are  fine-grained  and  show  a  granoblastic  texture  with  no  indication  of 
porphyroblastic  texture. Green  to  brown  biotite  and  cordierite  mineralogy  is  observed  in  contact-
metamorphic  aureoles  of  the  plutons. The  carbonates  are  recrystallised  to  marbles  and  the  sequence 
reached hornblende hornfels facies occurs near the contact aureole of the granitoids (Ledru et al., 1991; 
Hein et al., 2004; Hein, 2009).",Hastings,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,30,"The slumps structures are therefore interpreted to have formed in continental slope or a seismically 
active area before the sediments were lithified. The sandy-metasediments and metagreywacke are deposits of fluvial to marine systems. Fluvial deposits 
are cross bedded, similar to the cross-bedded sandy-metasediments of the Helicopter Pit. They are also 
influenced  by  the  velocity  of  water  moving  the  particles. The  metagreywacke  are  deposits  of  shallow 
marine  waters. The  cross-bedded  sandy-metasediments  corresponds  to  the  sandstones  of  Martin  and 
Turner  (1998)  and  Tucker  (2001),  which  are  deposited  on  high  kinetic  environments  including  braided 
rivers,  deltas,  shallow  marine  and  continental  margins.",Martin,GEO,geotext
2010_Matsheka_Irvin Final Thesis.txt,30,"The slumps structures are therefore interpreted to have formed in continental slope or a seismically 
active area before the sediments were lithified. The sandy-metasediments and metagreywacke are deposits of fluvial to marine systems. Fluvial deposits 
are cross bedded, similar to the cross-bedded sandy-metasediments of the Helicopter Pit. They are also 
influenced  by  the  velocity  of  water  moving  the  particles. The  metagreywacke  are  deposits  of  shallow 
marine  waters. The  cross-bedded  sandy-metasediments  corresponds  to  the  sandstones  of  Martin  and 
Turner  (1998)  and  Tucker  (2001),  which  are  deposited  on  high  kinetic  environments  including  braided 
rivers,  deltas,  shallow  marine  and  continental  margins.",Tucker,GEO,geotext
